model_key,variant_name,mode,beta,epsilon,accuracy,mean_ce_loss,num_samples,mean_m_pred,frac_m_pred_positive,mean_m_proto,frac_m_proto_positive,mean_R_enc,mean_R_dec,mean_m_proto_used,frac_m_proto_used_positive,mean_m_proto_mu,frac_m_proto_mu_positive,mean_sigma_mean_all,mean_sigma_median_all,mean_sigma_min_correct_mu,mean_sigma_min_wrong_mu,mean_mu_mae_clamped_sample,mean_target_saturation_rate_sample,apmsr,apmsr_false_match_count,apmsr_suppressed_count,false_match_rate_mu,suppressed_rate_all,risk_harm_count,risk_harm_rate_all,risk_harm_rate_on_mu_correct
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p1,risk,0.1,0.0,0.9838,0.05301851034164429,10000,0.19565258920192719,0.9838,0.5279922485351562,0.9832,0.0,0.0,0.769818902015686,0.9831,0.77940833568573,0.9831,0.2046600729227066,0.1945536583662033,0.16579434275627136,0.1744822859764099,0.015672359615564346,6.666667104582302e-06,0.0,169,0,0.0169,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p1,risk,0.1,0.02500000037252903,0.9809,0.06533913314342499,10000,0.19018693268299103,0.9809,0.5124221444129944,0.9806,0.016314193606376648,0.19789843261241913,0.7524905204772949,0.9805,0.7620534300804138,0.9805,0.20248405635356903,0.19309374690055847,0.1662982553243637,0.1748058944940567,0.015299378894269466,3.333333552291151e-06,0.0,195,0,0.0195,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p1,risk,0.1,0.05000000074505806,0.9754,0.0789046362042427,10000,0.18479928374290466,0.9754,0.4969402849674225,0.9749,0.03144344687461853,0.36994215846061707,0.7348853349685669,0.9748,0.7443981766700745,0.9748,0.20056959986686707,0.191825732588768,0.16676345467567444,0.1745273470878601,0.015006440691649914,0.0,0.0,252,0,0.0252,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p1,risk,0.1,0.07500000298023224,0.9706,0.09373117983341217,10000,0.17950044572353363,0.9706,0.4817435145378113,0.9705,0.04564652591943741,0.5261601805686951,0.7171607613563538,0.9707,0.7265976667404175,0.9707,0.19889341294765472,0.19063465297222137,0.16717319190502167,0.17480942606925964,0.014783421531319618,0.0,0.0,293,0,0.0293,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p1,risk,0.1,0.10000000149011612,0.9651,0.10987943410873413,10000,0.1741154044866562,0.9651,0.46625107526779175,0.9652,0.05935240909457207,0.6706188321113586,0.6987599730491638,0.9651,0.7080864906311035,0.9651,0.19735614955425262,0.18966588377952576,0.16737934947013855,0.17498846352100372,0.01461696159094572,0.0,0.0,349,0,0.0349,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p1,risk,0.1,0.125,0.9598,0.127754807472229,10000,0.16867229342460632,0.9598,0.45081034302711487,0.9596,0.07250083982944489,0.8031511902809143,0.6800495982170105,0.9597,0.6892515420913696,0.9597,0.19596901535987854,0.18869267404079437,0.16764865815639496,0.1756376028060913,0.014499492943286896,0.0,0.0,403,0,0.0403,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p1,risk,0.1,0.15000000596046448,0.954,0.14848603308200836,10000,0.16339607536792755,0.954,0.4358656108379364,0.9539,0.0850386843085289,0.926541805267334,0.6614594459533691,0.9542,0.6705434322357178,0.9542,0.19454868137836456,0.18780778348445892,0.16796252131462097,0.17539820075035095,0.014389222487807274,0.0,0.0,458,0,0.0458,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p1,risk,0.1,0.17499999701976776,0.9476,0.16877461969852448,10000,0.15796785056591034,0.9476,0.4203186631202698,0.9469,0.09726578742265701,1.042846441268921,0.6420971751213074,0.9468,0.6510123014450073,0.9468,0.19345524907112122,0.1872161626815796,0.168068066239357,0.17591896653175354,0.014333291910588741,0.0,0.0,532,0,0.0532,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p1,risk,0.1,0.20000000298023224,0.9402,0.1913115680217743,10000,0.15292270481586456,0.9402,0.4061957597732544,0.9403,0.10890048742294312,1.1509343385696411,0.6240593791007996,0.9403,0.6328264474868774,0.9403,0.1923387348651886,0.18662109971046448,0.16820363700389862,0.17594969272613525,0.014235525391995907,0.0,0.0,597,0,0.0597,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p1,risk,0.1,0.22499999403953552,0.933,0.21305836737155914,10000,0.1476152539253235,0.933,0.3913773000240326,0.9317,0.12008699029684067,1.2496893405914307,0.6047033071517944,0.9318,0.6133027076721191,0.9318,0.19135339558124542,0.18594440817832947,0.16857346892356873,0.176142156124115,0.014199716039001942,0.0,0.0,682,0,0.0682,0.0,0,0.0,0.0
