epoch,train_loss,train_dfl_loss,train_ce_loss,train_mu_mae_raw,train_mu_mae_clamped,train_mu_rmse_clamped,train_mu_corr_clamped,train_target_saturation_rate,train_det_acc,train_mean_acc,val_loss,val_dfl_loss,val_ce_loss,val_mu_mae_raw,val_mu_mae_clamped,val_mu_rmse_clamped,val_mu_corr_clamped,val_target_saturation_rate,val_det_acc,val_mean_acc
12,1.0532487065841754,1.0532487065841754,0.007108385063474998,0.056332268630133735,0.05604173872205946,0.12545003480893455,0.998562605574264,0.00047222222222222224,0.9977083333333333,0.9977708333333334,1.0298549309372902,1.0298549309372902,0.03583019941288512,0.05479790827433268,0.054448800065782336,0.12023855908082721,0.9986818047959651,0.0004638888888888889,0.9905,0.9905
13,1.0065959055597584,1.0065959055597584,0.007108809144180365,0.04954065161810981,0.04925012177361383,0.11388776436434053,0.9988071543818223,0.00047222222222222224,0.9977083333333333,0.99775,0.9851390744249026,0.9851390744249026,0.03571326693175555,0.047802775658501516,0.047453667619493274,0.10914173336523622,0.9988911929392502,0.0004638888888888889,0.9905,0.9905
14,0.9647552048166593,0.9647552048166593,0.00710960740639166,0.043682984309726294,0.04339245431688097,0.10404798236499582,0.998998799838998,0.00047222222222222224,0.9977083333333333,0.9977708333333334,0.9454903863370419,0.9454903863370419,0.03569010739253523,0.040401974953545465,0.04005286716885037,0.0999872549200331,0.999081885169586,0.0004638888888888889,0.9905,0.9905
15,0.9270611113558213,0.9270611113558213,0.007105830798688355,0.03897695916493734,0.03868642930984497,0.09524118826944011,0.9991564621616263,0.00047222222222222224,0.9977083333333333,0.99775,0.9090860063831011,0.9090860063831011,0.03567979281069711,0.036681769519382054,0.036332661904229055,0.08873982686105159,0.9992566628145146,0.0004638888888888889,0.9905,0.9904166666666666
16,0.8928246377035975,0.8928246377035975,0.007106133866879342,0.03487128189934625,0.03458075182172987,0.08736415248661668,0.9992875602814757,0.00047222222222222224,0.9977083333333333,0.9977083333333333,0.8764235551158587,0.8764235551158587,0.03559807931742398,0.03242655389573839,0.03207744589911567,0.08146323515313637,0.9993803684411686,0.0004638888888888889,0.9905,0.9904166666666666
17,0.8618606623883048,0.8618606623883048,0.007110117896293862,0.031420201301574704,0.031129671372307672,0.0804771547629722,0.9993931345055412,0.00047222222222222224,0.9977083333333333,0.9977291666666667,0.8468821172912916,0.8468821172912916,0.03560558418151535,0.029287682469685872,0.028938574430677627,0.07433949174088784,0.9994819981639261,0.0004638888888888889,0.9905,0.9904166666666666
18,0.8336137750496467,0.8336137750496467,0.007111436793820758,0.02850411833657159,0.028213588407304552,0.07404441779082306,0.9994846442572961,0.00047222222222222224,0.9977083333333333,0.9977291666666667,0.8200894656280676,0.8200894656280676,0.035618257478442196,0.026856140984429254,0.02650703294542101,0.06735906770453651,0.9995743129353493,0.0004638888888888889,0.9905,0.9905
19,0.807844594741861,0.807844594741861,0.007109546678293555,0.02597337038252089,0.025682840516832138,0.06795567465913556,0.9995650648639145,0.00047222222222222224,0.9977083333333333,0.9977291666666667,0.7950831341246763,0.7950831341246763,0.035571766642533476,0.025261285273234048,0.02491217714945475,0.06743678087682485,0.9995694654903845,0.0004638888888888889,0.9905,0.9905
20,0.7842090607931217,0.7842090607931217,0.00711453025951414,0.02393658425013224,0.02364605434205797,0.06313725744346983,0.9996237493037479,0.00047222222222222224,0.9977083333333333,0.9977291666666667,0.7723669757445654,0.7723669757445654,0.03553694500684893,0.0225555473751492,0.02220643916659885,0.060865405960090595,0.9996565951325094,0.0004638888888888889,0.9905,0.9905
21,0.7626270269975066,0.7626270269975066,0.007116667426695737,0.022123555787404377,0.021833025900522867,0.05838881900979573,0.9996775278338568,0.00047222222222222224,0.9977083333333333,0.9977291666666667,0.7518877511223158,0.7518877511223158,0.03552226469522187,0.021131858105129665,0.02078274981180827,0.04929711672452763,0.9997707252191288,0.0004638888888888889,0.9905,0.9905
22,0.7429091793795427,0.7429091793795427,0.007119342902872934,0.0206026000128852,0.020312070189581977,0.054109790352318256,0.9997223892311804,0.00047222222222222224,0.9977083333333333,0.9977291666666667,0.7329249319930872,0.7329249319930872,0.03550007320639755,0.019098754946390788,0.018749646949768068,0.04448510352960185,0.9998123521827961,0.0004638888888888889,0.9905,0.9905833333333334
23,0.7249161200597882,0.7249161200597882,0.007123665456674644,0.019307191774580214,0.01901666185061137,0.050236676669154705,0.9997601049862879,0.00047222222222222224,0.9977083333333333,0.9977291666666667,0.715965802470843,0.715965802470843,0.035494695378777884,0.01866826695336236,0.01831915906270345,0.04523445580328307,0.9998050394995645,0.0004638888888888889,0.9905,0.9905
24,0.7084240332866708,0.7084240332866708,0.0071250988759553975,0.018405211793051827,0.018114681906170316,0.047343388036023365,0.999786540535453,0.00047222222222222224,0.9977083333333333,0.9977291666666667,0.7002602939804395,0.7002602939804395,0.035507176304236054,0.016511167250739204,0.016162059232923718,0.0379031978341765,0.9998636858919593,0.0004638888888888889,0.9905,0.9905
25,0.6931360208739837,0.6931360208739837,0.007126293398869166,0.017407482624053956,0.017116952737172446,0.04365141253671694,0.9998182363863541,0.00047222222222222224,0.9977083333333333,0.9977291666666667,0.6851107912758986,0.6851107912758986,0.035475751355988905,0.01620871821509467,0.01585961019727919,0.03819931484535011,0.9998606960673223,0.0004638888888888889,0.9905,0.9905
26,0.6793666118755937,0.6793666118755937,0.007125821296995127,0.01679647223154704,0.016505942302280002,0.0413123947731508,0.9998367081050334,0.00047222222222222224,0.9977083333333333,0.9977291666666667,0.672148909419775,0.672148909419775,0.03548385007403946,0.016409150822957356,0.016060042889912925,0.04330686872179813,0.9998213918438632,0.0004638888888888889,0.9905,0.9905
27,0.6665874834482869,0.6665874834482869,0.007124109582036908,0.016192326476838853,0.015901796605851917,0.038785027864719046,0.9998558187476743,0.00047222222222222224,0.9977083333333333,0.9977291666666667,0.6600188265244166,0.6600188265244166,0.035445977033911426,0.015852153566148545,0.015503045590718587,0.04132896193338152,0.9998367035431561,0.0004638888888888889,0.9905,0.9904166666666666
28,0.6548523077120384,0.6548523077120384,0.007124461625001762,0.015672145891189575,0.015381616078482733,0.036752113955022064,0.9998703352447758,0.00047222222222222224,0.9977083333333333,0.9977083333333333,0.6487300184865793,0.6487300184865793,0.03546571585320635,0.015087302610609267,0.014738194613986545,0.0314905210900711,0.9999042330820264,0.0004638888888888889,0.9905,0.9904166666666666
29,0.644211335418125,0.644211335418125,0.007130083431093226,0.015250422022077771,0.014959892129898072,0.03438366127232984,0.9998861464867372,0.00047222222222222224,0.9977083333333333,0.9976875,0.6386214047670364,0.6386214047670364,0.03547359468696717,0.015917101860046388,0.015567993969387479,0.03869655963577143,0.9998570995687941,0.0004638888888888889,0.9905,0.9904166666666666
30,0.6344369649887085,0.6344369649887085,0.007127539694768832,0.01505665201610989,0.014766122123930189,0.03306224452066057,0.9998944686031128,0.00047222222222222224,0.9977083333333333,0.9977291666666667,0.6290967514117559,0.6290967514117559,0.03544111982046161,0.01524678872426351,0.01489768074883355,0.03348916548393615,0.999891827421927,0.0004638888888888889,0.9905,0.9904166666666666
