epoch,train_total_loss,train_clean_full_loss,train_adv_full_loss,train_clean_acc,train_adv_acc,train_proto_clean_ce,train_proto_clean_recon,train_proto_clean_kl,train_proto_clean_ortho,train_proto_adv_ce,train_proto_adv_recon,train_proto_adv_kl,train_proto_adv_ortho,train_senn_clean_nll,train_senn_clean_concept_loss,train_senn_clean_robust_loss,train_senn_clean_recon,train_senn_adv_nll,train_senn_adv_concept_loss,train_senn_adv_robust_loss,train_senn_adv_recon,train_b30_clean_ce,train_b30_clean_e1,train_b30_clean_clst,train_b30_clean_sep,train_b30_clean_recon,train_b30_adv_ce,train_b30_adv_e1,train_b30_adv_clst,train_b30_adv_sep,train_b30_adv_recon,val_total_loss,val_clean_full_loss,val_adv_full_loss,val_clean_acc,val_adv_acc,val_proto_clean_ce,val_proto_clean_recon,val_proto_clean_kl,val_proto_clean_ortho,val_proto_adv_ce,val_proto_adv_recon,val_proto_adv_kl,val_proto_adv_ortho,val_senn_clean_nll,val_senn_clean_concept_loss,val_senn_clean_robust_loss,val_senn_clean_recon,val_senn_adv_nll,val_senn_adv_concept_loss,val_senn_adv_robust_loss,val_senn_adv_recon,val_b30_clean_ce,val_b30_clean_e1,val_b30_clean_clst,val_b30_clean_sep,val_b30_clean_recon,val_b30_adv_ce,val_b30_adv_e1,val_b30_adv_clst,val_b30_adv_sep,val_b30_adv_recon
1,91.725359638532,3.27214409125736,88.4532156586647,0.9743333333333334,0.036291666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14713649572028467,0.3249673840861457,0.3472032897019138,-1.6256770255664985,0.05181955614049608,4.214519931624333,2.551943658540646,2.224168445294102,-1.133747138082981,0.05828720680437982,54.827202240626015,2.4805737659335136,52.34662898381551,0.9704166666666667,0.10458333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11819471356769402,0.19546718460818133,0.3167759347707033,-1.892153725028038,0.046222309581935406,2.4683164854844413,2.0667355954647064,1.3271077995498974,-0.9926310690740744,0.05040399815576772
2,48.87320828437805,2.133877189209064,46.739331205685936,0.974375,0.21202083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0994229104059438,0.20293695526197553,0.3855713192994396,-2.055978512391448,0.04522067386036118,2.211393359427651,1.730268179749449,1.1302217695241172,-0.8457338629911343,0.046165512467268854,40.47374081611633,2.873187785347303,37.600553035736084,0.96125,0.36791666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13200774245585004,0.23326109815388918,0.48613035430510837,-2.170462374885877,0.04496000148355961,1.7795495837926865,1.341401644051075,0.9840134792029858,-0.8124924041330814,0.04344739733884732
3,31.01377761363983,2.4964998308569193,28.517277856667835,0.9666458333333333,0.5124375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11406243225792423,0.23644729175915322,0.5216552992351353,-2.418968066573143,0.04527327429968864,1.3403980331495404,1.1102214468022187,0.9267483958974481,-0.9282521220544974,0.04334724230769401,24.486180027325947,2.570569468041261,21.915610551834106,0.9660833333333333,0.6329166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11863337829709053,0.23796343865493932,0.5371018523971239,-2.5720485101143518,0.04466666389877597,1.0219190915425618,0.9439520885547003,0.8811032983163992,-1.0745981062452,0.04331372771412134
4,20.796521921952564,2.079938431891302,18.716583510239918,0.9708333333333333,0.69325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0960649058688432,0.22597087438528737,0.5197379182403287,-2.637905099739631,0.04446013549265141,0.8691645677511891,0.8567890664562583,0.8297096071764827,-1.1568585336208344,0.04410708476401245,18.1013423204422,2.2342012052734694,15.86714110771815,0.9680833333333333,0.7455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10503198384928207,0.22203947044909,0.5273399303356806,-2.768959825237592,0.04344209757012626,0.7350188853840033,0.7418192115922769,0.7880269773304462,-1.2484655305743217,0.04421539775406321
5,15.941723917921385,1.8086272468790412,14.133096665143967,0.9735208333333333,0.7750416666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08550358769328643,0.20651760348118842,0.4883769090908269,-2.712687261402607,0.04387383791618049,0.6585197967166702,0.5907123169551293,0.7342917335530122,-1.2987176484117906,0.04429851804161444,14.55058366060257,2.0631426610052586,12.487441023190817,0.9695833333333334,0.8075833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1008450963223974,0.19157832705726227,0.4579997311035792,-2.7761409084002175,0.04349081505400439,0.5864963332811991,0.44585930680235225,0.6740862901012102,-1.3684723178545635,0.04608049662783742
6,12.884540061155954,1.5643536982436974,11.320186359186968,0.9766458333333333,0.8208541666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07620640990595955,0.19169555534608662,0.4589005662128329,-2.811714099099239,0.04375233908649534,0.5336928712204099,0.3689729560477038,0.6471359316880504,-1.423596949627002,0.04436669417191297,12.730820337931315,2.0077050998806953,10.723115175962448,0.9678333333333333,0.8311666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09929349141505857,0.18710174690932035,0.45643631803492707,-2.8744847774505615,0.04448143749808272,0.5087491956849893,0.30583373581369716,0.6099188551306725,-1.4615113337834675,0.04666471341624856
7,10.911279377837976,1.3638724354095757,9.547406946619352,0.9794166666666667,0.8470416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06815004338083479,0.1819267166623225,0.4421933066720764,-2.8931722566485405,0.04382466107684498,0.45343895830834907,0.26618089511369664,0.5962685068758825,-1.5467423715939124,0.04478055238723755,11.110412865877151,1.7163482569158077,9.394064605236053,0.9746666666666667,0.8530833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08736438568060596,0.16751073859632015,0.4242353420704603,-2.907252142826716,0.043611971816668905,0.44835314465065795,0.23578345030546188,0.5900464914739132,-1.6310705095529556,0.045395136500398316
8,9.882844078044096,1.2009990316194792,8.681845019261042,0.9809583333333334,0.8625416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06204005564601781,0.1690854475212594,0.42191470647230744,-2.95194328079621,0.04396936803823337,0.41427420312538743,0.22127080305169025,0.5767003111541271,-1.6564846249918144,0.04502683757649114,11.853877047697702,1.5765826081236203,10.277294536431631,0.9748333333333333,0.84075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08143011154606938,0.15480158602197966,0.40771430854996044,-2.8843857745329538,0.04388449566128353,0.49202549643814564,0.2294963551685214,0.6045488566160202,-1.6101417591174443,0.04567741494004925
9,9.042627168198427,1.0972743588499725,7.945352832476298,0.9820833333333333,0.8737083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05827912402067644,0.15882248183091482,0.410332680058976,-2.9973192786177,0.04406711412593722,0.3804277681435148,0.1932059263344854,0.5594721574646732,-1.7436031736433506,0.04473442318461215,9.818609515825907,1.4977553623418014,8.320854117472967,0.975,0.8698333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07893440565870453,0.15383639372885227,0.4183081698914369,-3.064524292945862,0.043489182678361736,0.39953824505209923,0.18714403609434763,0.5686972898741564,-1.7979710300763447,0.047581420202429094
10,8.529295029739538,0.9952939085196704,7.534001121918361,0.9836041666666666,0.8795208333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05456270413803092,0.15045935881789774,0.40302860845501226,-3.06458198154966,0.044073988237263016,0.3614998150151223,0.17755962132165828,0.5603383937850595,-1.8352568050225575,0.04522581825343271,9.279023498296738,1.4832172058522701,7.795806248982747,0.9744166666666667,0.8765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07902017080535491,0.14758641924709082,0.4203432810803254,-3.1246468871831894,0.04388213398245474,0.3753039625783761,0.16725525042663017,0.5644266263892254,-1.8617942531903584,0.04328925651498139
11,8.252699454625448,0.9355670590108881,7.31713238855203,0.9839791666666666,0.8824791666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263546593778301,0.1442315154320871,0.39756699387604993,-3.1180317538479962,0.04417899185015509,0.3519260754498343,0.16700422042049468,0.5556621495634317,-1.889002736036976,0.04487750163146605,8.205607255299887,1.542257492740949,6.663349747657776,0.9723333333333334,0.8951666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08280316499682765,0.13141026301309466,0.3730721964190404,-2.941356231768926,0.044597430154681206,0.3214549437786142,0.15782694177081188,0.5089946414033572,-1.8831822325785954,0.04586460526722173
12,7.8852851043144865,0.8838603917974979,7.00142473479112,0.9842916666666667,0.88825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05106779243214987,0.13794303642741093,0.39064662903547287,-3.1603856856624284,0.044121348609526954,0.3374889201950282,0.15752490734060606,0.5491412247841557,-1.95083383222421,0.04497518599964678,8.304421544075012,1.310105748474598,6.994315713644028,0.977,0.8911666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07349799425962071,0.1258050355439385,0.38754061174889404,-3.195079281926155,0.04332422977313399,0.3388170041143894,0.14547914794335762,0.5338324010372162,-1.9916876355806987,0.043768100052451096
13,7.548759080469608,0.8096078698678563,6.7391512170434,0.9854791666666667,0.8911875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048410785714319594,0.1349930519160504,0.3884326247498393,-3.2420691239337125,0.044066833914257586,0.325581385443608,0.1498047416874518,0.5503124090222021,-2.037495080381632,0.044967843510676175,7.326242049535115,1.2849325456966956,6.041309515635173,0.9769166666666667,0.9020833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07272936772399892,0.12487620953470469,0.3731541217615207,-3.1882726500431695,0.044600253303845726,0.2933704623331626,0.13985341290632883,0.5144026360164086,-2.129657879471779,0.04845629741127292
14,7.158407558997472,0.7383025341744845,6.420105030139287,0.9861666666666666,0.8970416666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046142713627583966,0.12834240480636558,0.38058783967668813,-3.3074535938600698,0.044126314537910126,0.31058916721182567,0.1460572814491267,0.5529521641631922,-2.1251558884978294,0.0449338496546261,7.483421832323074,1.2518275398761034,6.231594363848369,0.978,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07086383978215356,0.1354884204144279,0.40756733653446037,-3.35422091682752,0.04385262836391727,0.3021800223117073,0.1447967685138186,0.5576999175051848,-2.2481788943211236,0.04667298123240471
15,7.034741907070081,0.6788776507601142,6.355864260345697,0.9868333333333333,0.897625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04403200545736278,0.12527341477107257,0.3790859564517935,-3.3712869187196097,0.04395275209875157,0.3082469179450224,0.13881577465993664,0.55412304510052,-2.1809699218720198,0.04500564009261628,7.856000890334447,1.288357202584545,6.567643741766612,0.9775,0.8940833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07415776948134105,0.12532387596244612,0.38500637623171013,-3.3663927614688873,0.04515141357357303,0.3193777858590086,0.1406689800011615,0.5347200582424799,-2.1792142937580743,0.04748586604061226
