epoch,train_total_loss,train_clean_full_loss,train_adv_full_loss,train_clean_acc,train_adv_acc,train_proto_clean_ce,train_proto_clean_recon,train_proto_clean_kl,train_proto_clean_ortho,train_proto_adv_ce,train_proto_adv_recon,train_proto_adv_kl,train_proto_adv_ortho,train_senn_clean_nll,train_senn_clean_concept_loss,train_senn_clean_robust_loss,train_senn_clean_recon,train_senn_adv_nll,train_senn_adv_concept_loss,train_senn_adv_robust_loss,train_senn_adv_recon,train_b30_clean_ce,train_b30_clean_e1,train_b30_clean_clst,train_b30_clean_sep,train_b30_clean_recon,train_b30_adv_ce,train_b30_adv_e1,train_b30_adv_clst,train_b30_adv_sep,train_b30_adv_recon,val_total_loss,val_clean_full_loss,val_adv_full_loss,val_clean_acc,val_adv_acc,val_proto_clean_ce,val_proto_clean_recon,val_proto_clean_kl,val_proto_clean_ortho,val_proto_adv_ce,val_proto_adv_recon,val_proto_adv_kl,val_proto_adv_ortho,val_senn_clean_nll,val_senn_clean_concept_loss,val_senn_clean_robust_loss,val_senn_clean_recon,val_senn_adv_nll,val_senn_adv_concept_loss,val_senn_adv_robust_loss,val_senn_adv_recon,val_b30_clean_ce,val_b30_clean_e1,val_b30_clean_clst,val_b30_clean_sep,val_b30_clean_recon,val_b30_adv_ce,val_b30_adv_e1,val_b30_adv_clst,val_b30_adv_sep,val_b30_adv_recon
1,6.082903167724609,2.684278098424276,3.398625072479248,0.9690208333333333,0.5903333333333334,0.7543717733224233,0.14046360655625661,0.7894040295680363,1.0000386870702107,1.64401753393809,0.17096191887060802,0.5836036140918732,1.0000419902801514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.615492942810058,2.5669610220591226,3.048531890233358,0.9765833333333334,0.7983333333333333,0.5937794903119405,0.1306769396662712,0.8424595184326172,1.0000450611114502,1.1756055103937786,0.1403555465141932,0.7325257720947266,1.0000450611114502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5.472717039744059,2.5267622763315836,2.9459547494252525,0.9783125,0.8347916666666667,0.5117501330375671,0.1279649170835813,0.886997932434082,1.000049301783244,1.1376694370905558,0.13964859253168105,0.6685847295125326,1.0000519870122273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.415110487620036,2.511953513463338,2.9031569538116453,0.976,0.8616666666666667,0.569051315466563,0.1253387378056844,0.8175151596069336,1.000048279762268,1.0360086628595988,0.13016408371925353,0.7369359305699666,1.000048279762268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5.310759223937988,2.4813149274190267,2.8294442876180015,0.9792083333333333,0.8761666666666666,0.4983450870513916,0.12327402488390604,0.8596493314107259,1.0000464782714844,1.0002835748990377,0.1310069683591525,0.6981048213640849,1.0000489234924317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.305046175638835,2.491158742904663,2.8138874270121255,0.9756666666666667,0.8793333333333333,0.5867415229479472,0.12386452833811443,0.7805079968770345,1.0000447034835815,0.9420350596110026,0.12709497529268265,0.7447126989364624,1.0000447034835815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5.231980959574382,2.455297642389933,2.7766833203633627,0.98025,0.89325,0.49385687851905824,0.12079368122418721,0.840603461265564,1.0000436166127522,0.9467032845815023,0.1266109444499016,0.703323114713033,1.0000459731419882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25097013982137,2.4654243977864585,2.785545726776123,0.97425,0.8875,0.5863157564798991,0.12065726532538731,0.7584071553548177,1.0000442266464233,0.9341630179087321,0.12408159323533376,0.7272568620045979,1.0000442266464233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5.174379324595133,2.434483137130737,2.739896177927653,0.9809791666666666,0.9019791666666667,0.49078563531239827,0.11639079346259434,0.8272654644648234,1.000041251182556,0.9152038448651632,0.1213209342956543,0.7033277867635092,1.0000436140696207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.231817584991455,2.4566487325032553,2.77516881942749,0.9754166666666667,0.884,0.6284849330584208,0.11766919533411661,0.7104595465660095,1.000035047531128,1.0002673104604085,0.12258855670690537,0.6522779119809469,1.000035047531128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,5.134877438863119,2.4187675037384033,2.7161099440256753,0.9812708333333333,0.9090208333333333,0.48865428868929545,0.11324384911855062,0.816829914410909,1.000039439837138,0.8970765894254049,0.11801265297333399,0.7009790207544963,1.0000416854222616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.290487711588542,2.429561861038208,3.8609258193969724,0.9768333333333333,0.8643333333333333,0.5341002750396728,0.11032852011919021,0.7850775082906087,1.0000555515289307,0.9569411508242289,0.12136132790644964,1.7825677986145019,1.0000555515289307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,5.109662297566731,2.4094432830810546,2.7002190176645913,0.9824166666666667,0.9120208333333333,0.490499730348587,0.11141218660275141,0.8074934045473735,1.0000379603703817,0.8853612116177877,0.11569238018989562,0.6991251613299052,1.0000402619043987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.775625485738118,2.423313471476237,12.352312019348144,0.9770833333333333,0.7928333333333333,0.4935176694393158,0.10758997503916423,0.8221615737279256,1.0000442266464233,1.159458290417989,0.1928098597129186,10.0,1.0000442266464233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,5.082021040598551,2.40512410736084,2.6768969294230143,0.98175,0.9182708333333334,0.49853839055697124,0.10930585225423177,0.7972416658401489,1.0000382051467895,0.8578328073819478,0.11332691051562627,0.7056968336105347,1.000040382385254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.851513778686524,2.4129669513702394,12.438546816507975,0.97875,0.72675,0.5139774992465973,0.10869998387495676,0.7902484526634216,1.0000410079956055,1.2291083529790243,0.20939748164017996,10.0,1.0000410079956055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,5.059899520874024,2.3972508080800377,2.6626487007141115,0.9823125,0.9231041666666666,0.4960259718894959,0.10791692453622818,0.7932708989779155,1.0000370054244996,0.8471364034016927,0.111904410024484,0.7035687445004781,1.0000391476949055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.10118948872884,2.4091617164611816,12.692027753194173,0.9790833333333333,0.595,0.47614845530192057,0.10493232150872549,0.8280357564290365,1.0000451803207397,1.3484496189753215,0.34353331303596496,10.0,1.0000451803207397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,5.031209320068359,2.389326820373535,2.6418824939727785,0.983125,0.9275416666666667,0.4935569725036621,0.10650525907675425,0.7892275807062785,1.0000370121002198,0.8230968189239501,0.1100889627536138,0.708657623608907,1.0000390926996867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.468057787577312,2.4221251227060954,13.04593266805013,0.9775833333333334,0.56325,0.6274748984972636,0.11430792266130448,0.6803134622573852,1.0000288486480713,1.5964118757247925,0.44949221396446226,10.0,1.0000288486480713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
