Epsilon,SENN_0_01
0.0,0.9658999999999999
0.05,0.9056000000000003
0.1,0.7733000000000001
0.15000000000000002,0.5443
0.2,0.25120000000000003
0.25,0.052000000000000025
0.30000000000000004,0.002200000000000001
0.35000000000000003,0.0
0.4,0.0
