Epsilon,ProtoVAE
0.0,0.9916000000000003
0.05,0.6976
0.1,0.21910000000000002
0.15000000000000002,0.01720000000000001
0.2,0.002800000000000001
0.25,0.0014000000000000004
0.30000000000000004,0.0033000000000000017
0.35000000000000003,0.003000000000000001
0.4,0.009600000000000004
