model,power,use_shift,gamma,epsilon,accuracy,suppressed_matches,harm_rate
B30,3,False,50.0,0.075,0.036000002175569534,3.8834951456310676,16.0
B30,3,False,50.0,0.1,0.012000000104308128,1.2987012987012987,7.6
B30,3,False,50.0,0.125,0.004000000189989805,0.4132231404958678,3.2
B30,2,True,0.0,0.0,0.9920000433921814,0.0,0.0
B30,2,True,0.0,0.025,0.5400000214576721,0.0,0.0
B30,2,True,0.0,0.05,0.1120000034570694,0.0,0.0
B30,2,True,0.0,0.075,0.00800000037997961,0.0,0.0
B30,2,True,0.0,0.1,0.004000000189989805,0.0,0.0
B30,2,True,0.0,0.125,0.0,0.0,0.0
B30,2,True,10.0,0.0,0.9880000352859497,0.0,1.2
B30,2,True,10.0,0.025,0.6040000319480896,19.801980198019802,4.8
