model,power,use_shift,gamma,epsilon,accuracy,suppressed_matches,harm_rate
B30,3,True,20.0,0.05,0.2160000056028366,10.112359550561797,13.600000000000001
B30,3,True,20.0,0.075,0.036000002175569534,3.4334763948497855,5.2
B30,3,True,20.0,0.1,0.004000000189989805,0.0,0.8
B30,3,True,20.0,0.125,0.0,0.0,1.2
B30,3,True,25.0,0.0,0.9720000624656677,0.0,2.4
B30,3,True,25.0,0.025,0.5720000267028809,30.555555555555557,16.8
B30,3,True,25.0,0.05,0.19200000166893005,10.179640718562874,16.8
B30,3,True,25.0,0.075,0.0560000017285347,4.761904761904762,5.2
B30,3,True,25.0,0.1,0.012000000104308128,1.2396694214876034,3.2
B30,3,True,25.0,0.125,0.004000000189989805,0.0,1.2
B30,3,True,30.0,0.0,0.9520000219345093,0.0,4.3999999999999995
B30,3,True,30.0,0.025,0.5480000376701355,32.857142857142854,19.2
B30,3,True,30.0,0.05,0.19600000977516174,13.580246913580247,18.8
B30,3,True,30.0,0.075,0.06400000303983688,6.306306306306306,8.0
B30,3,True,30.0,0.1,0.03200000151991844,1.2658227848101267,4.0
B30,3,True,30.0,0.125,0.012000000104308128,0.0,1.6
B30,3,True,40.0,0.0,0.940000057220459,0.0,6.4
B30,3,True,40.0,0.025,0.5240000486373901,39.0625,25.2
B30,3,True,40.0,0.05,0.20000000298023224,13.20754716981132,20.4
B30,3,True,40.0,0.075,0.06000000238418579,8.796296296296296,10.8
B30,3,True,40.0,0.1,0.04000000283122063,2.608695652173913,6.4
B30,3,True,40.0,0.125,0.012000000104308128,1.2195121951219512,1.6
B30,3,True,50.0,0.0,0.9200000166893005,0.0,9.2
B30,3,True,50.0,0.025,0.484000027179718,32.69230769230769,29.599999999999998
B30,3,True,50.0,0.05,0.18400001525878906,15.584415584415584,22.400000000000002
B30,3,True,50.0,0.075,0.06000000238418579,8.095238095238095,12.0
B30,3,True,50.0,0.1,0.02800000086426735,3.8135593220338984,5.6000000000000005
B30,3,True,50.0,0.125,0.020000001415610313,2.4193548387096775,0.8
