model,power,use_shift,gamma,epsilon,accuracy,suppressed_matches,harm_rate
B30,3,False,15.0,0.075,0.23600001633167267,24.899598393574294,0.0
B30,3,False,15.0,0.1,0.1120000034570694,14.399999999999999,0.0
B30,3,False,15.0,0.125,0.04400000348687172,4.3999999999999995,0.0
B30,3,False,20.0,0.0,0.9720000624656677,0.0,2.0
B30,3,False,20.0,0.025,0.8040000200271606,65.48672566371681,2.4
B30,3,False,20.0,0.05,0.527999997138977,57.58928571428571,2.4
B30,3,False,20.0,0.075,0.320000022649765,37.75100401606426,0.0
B30,3,False,20.0,0.1,0.2160000056028366,26.8,0.0
B30,3,False,20.0,0.125,0.1080000028014183,16.8,0.0
B30,3,False,25.0,0.0,0.9600000381469727,0.0,4.0
B30,3,False,25.0,0.025,0.8080000281333923,66.37931034482759,2.4
B30,3,False,25.0,0.05,0.5800000429153442,66.81614349775785,2.0
B30,3,False,25.0,0.075,0.3920000195503235,46.98795180722892,0.0
B30,3,False,25.0,0.1,0.30800002813339233,36.0,0.0
B30,3,False,25.0,0.125,0.1680000126361847,26.8,0.0
B30,3,False,30.0,0.0,0.9480000734329224,0.0,5.2
B30,3,False,30.0,0.025,0.800000011920929,66.97247706422019,3.5999999999999996
B30,3,False,30.0,0.05,0.6360000371932983,65.625,2.0
B30,3,False,30.0,0.075,0.484000027179718,52.800000000000004,0.0
B30,3,False,30.0,0.1,0.3320000171661377,39.2,0.0
B30,3,False,30.0,0.125,0.2639999985694885,32.0,0.0
B30,3,False,40.0,0.0,0.9280000329017639,0.0,6.4
B30,3,False,40.0,0.025,0.7920000553131104,67.24137931034483,4.0
B30,3,False,40.0,0.05,0.6720000505447388,70.50691244239631,2.8000000000000003
B30,3,False,40.0,0.075,0.5480000376701355,61.29032258064516,0.4
B30,3,False,40.0,0.1,0.4480000138282776,51.6,0.0
B30,3,False,40.0,0.125,0.3920000195503235,42.0,0.0
B30,3,False,50.0,0.0,0.9080000519752502,0.0,9.6
B30,3,False,50.0,0.025,0.800000011920929,67.2566371681416,5.6000000000000005
B30,3,False,50.0,0.05,0.6640000343322754,70.4035874439462,2.0
B30,3,False,50.0,0.075,0.6000000238418579,68.0,0.0
B30,3,False,50.0,0.1,0.5320000052452087,59.83935742971887,0.0
B30,3,False,50.0,0.125,0.45600003004074097,52.400000000000006,0.0
B30,2,True,0.0,0.0,0.9920000433921814,0.0,0.0
B30,2,True,0.0,0.025,0.5360000133514404,0.0,0.0
B30,2,True,0.0,0.05,0.10400000214576721,0.0,0.0
B30,2,True,0.0,0.075,0.012000000104308128,0.0,0.0
B30,2,True,0.0,0.1,0.0,0.0,0.0
B30,2,True,0.0,0.125,0.0,0.0,0.0
B30,2,True,10.0,0.0,0.9880000352859497,0.0,1.2
B30,2,True,10.0,0.025,0.7400000095367432,51.35135135135135,1.6
B30,2,True,10.0,0.05,0.3160000145435333,24.65753424657534,1.2
B30,2,True,10.0,0.075,0.052000001072883606,4.819277108433735,0.4
B30,2,True,10.0,0.1,0.00800000037997961,1.6,0.0
B30,2,True,10.0,0.125,0.0,0.4,0.0
B30,2,True,15.0,0.0,0.9760000705718994,0.0,2.0
B30,2,True,15.0,0.025,0.784000039100647,58.92857142857143,1.2
B30,2,True,15.0,0.05,0.40400001406669617,39.81900452488688,0.0
B30,2,True,15.0,0.075,0.13600000739097595,17.599999999999998,0.0
B30,2,True,15.0,0.1,0.036000002175569534,4.3999999999999995,0.0
B30,2,True,15.0,0.125,0.012000000104308128,0.8,0.0
B30,2,True,20.0,0.0,0.9720000624656677,0.0,2.4
B30,2,True,20.0,0.025,0.8040000200271606,64.91228070175438,2.4
B30,2,True,20.0,0.05,0.5120000243186951,51.8348623853211,2.0
B30,2,True,20.0,0.075,0.2240000069141388,30.64516129032258,0.0
B30,2,True,20.0,0.1,0.1120000034570694,15.6,0.0
B30,2,True,20.0,0.125,0.036000002175569534,3.5999999999999996,0.0
B30,2,True,25.0,0.0,0.9640000462532043,0.0,4.8
B30,2,True,25.0,0.025,0.796000063419342,66.96428571428571,3.2
B30,2,True,25.0,0.05,0.5640000104904175,57.14285714285714,1.6
B30,2,True,25.0,0.075,0.2720000147819519,36.94779116465863,0.0
B30,2,True,25.0,0.1,0.15600000321865082,22.8,0.0
B30,2,True,25.0,0.125,0.06400000303983688,9.6,0.0
B30,2,True,30.0,0.0,0.9440000653266907,0.0,6.4
B30,2,True,30.0,0.025,0.8040000200271606,66.95652173913044,3.5999999999999996
B30,2,True,30.0,0.05,0.6160000562667847,61.261261261261254,1.2
B30,2,True,30.0,0.075,0.3920000195503235,43.373493975903614,0.0
B30,2,True,30.0,0.1,0.23200000822544098,32.800000000000004,0.0
B30,2,True,30.0,0.125,0.12000000476837158,18.8,0.0
B30,2,True,40.0,0.0,0.9240000247955322,0.0,9.2
B30,2,True,40.0,0.025,0.8040000200271606,70.53571428571429,5.2
B30,2,True,40.0,0.05,0.6480000019073486,69.05829596412556,2.4
B30,2,True,40.0,0.075,0.484000027179718,52.41935483870967,0.8
B30,2,True,40.0,0.1,0.3240000009536743,40.0,0.0
B30,2,True,40.0,0.125,0.2240000069141388,30.0,0.0
B30,2,True,50.0,0.0,0.9000000357627869,0.0,11.600000000000001
B30,2,True,50.0,0.025,0.7920000553131104,72.03389830508475,5.2
B30,2,True,50.0,0.05,0.6720000505447388,70.85201793721974,2.8000000000000003
B30,2,True,50.0,0.075,0.5440000295639038,59.199999999999996,0.0
B30,2,True,50.0,0.1,0.3920000195503235,47.599999999999994,0.0
B30,2,True,50.0,0.125,0.3240000009536743,42.4,0.0
B30,3,True,0.0,0.0,0.9920000433921814,0.0,0.0
B30,3,True,0.0,0.025,0.5320000052452087,0.0,0.0
B30,3,True,0.0,0.05,0.11600000411272049,0.0,0.0
B30,3,True,0.0,0.075,0.0,0.0,0.0
B30,3,True,0.0,0.1,0.0,0.0,0.0
B30,3,True,0.0,0.125,0.0,0.0,0.0
B30,3,True,10.0,0.0,0.9880000352859497,0.0,0.4
B30,3,True,10.0,0.025,0.7440000176429749,50.0,0.8
B30,3,True,10.0,0.05,0.3400000035762787,28.125,0.4
B30,3,True,10.0,0.075,0.06800000369548798,8.835341365461847,0.0
B30,3,True,10.0,0.1,0.01600000075995922,2.8000000000000003,0.0
B30,3,True,10.0,0.125,0.00800000037997961,0.8,0.0
B30,3,True,15.0,0.0,0.9800000190734863,0.0,0.8
B30,3,True,15.0,0.025,0.7760000228881836,59.32203389830508,0.8
B30,3,True,15.0,0.05,0.4280000329017639,42.410714285714285,0.8
B30,3,True,15.0,0.075,0.164000004529953,22.48995983935743,0.0
B30,3,True,15.0,0.1,0.06400000303983688,6.800000000000001,0.0
B30,3,True,15.0,0.125,0.03200000151991844,2.0,0.0
B30,3,True,20.0,0.0,0.9800000190734863,0.0,2.0
B30,3,True,20.0,0.025,0.7880000472068787,66.95652173913044,2.4
B30,3,True,20.0,0.05,0.5440000295639038,57.333333333333336,1.2
B30,3,True,20.0,0.075,0.2720000147819519,36.54618473895582,0.0
B30,3,True,20.0,0.1,0.12800000607967377,18.8,0.0
B30,3,True,20.0,0.125,0.08800000697374344,9.6,0.0
B30,3,True,25.0,0.0,0.9720000624656677,0.0,2.4
B30,3,True,25.0,0.025,0.800000011920929,65.48672566371681,3.5999999999999996
B30,3,True,25.0,0.05,0.6040000319480896,61.261261261261254,2.0
B30,3,True,25.0,0.075,0.35200002789497375,40.16064257028113,0.0
B30,3,True,25.0,0.1,0.23600001633167267,30.8,0.0
