epoch,train_total_loss,train_clean_full_loss,train_adv_full_loss,train_clean_acc,train_adv_acc,train_proto_clean_ce,train_proto_clean_recon,train_proto_clean_kl,train_proto_clean_ortho,train_proto_adv_ce,train_proto_adv_recon,train_proto_adv_kl,train_proto_adv_ortho,train_senn_clean_nll,train_senn_clean_concept_loss,train_senn_clean_robust_loss,train_senn_clean_recon,train_senn_adv_nll,train_senn_adv_concept_loss,train_senn_adv_robust_loss,train_senn_adv_recon,train_b30_clean_ce,train_b30_clean_e1,train_b30_clean_clst,train_b30_clean_sep,train_b30_clean_recon,train_b30_adv_ce,train_b30_adv_e1,train_b30_adv_clst,train_b30_adv_sep,train_b30_adv_recon,val_total_loss,val_clean_full_loss,val_adv_full_loss,val_clean_acc,val_adv_acc,val_proto_clean_ce,val_proto_clean_recon,val_proto_clean_kl,val_proto_clean_ortho,val_proto_adv_ce,val_proto_adv_recon,val_proto_adv_kl,val_proto_adv_ortho,val_senn_clean_nll,val_senn_clean_concept_loss,val_senn_clean_robust_loss,val_senn_clean_recon,val_senn_adv_nll,val_senn_adv_concept_loss,val_senn_adv_robust_loss,val_senn_adv_recon,val_b30_clean_ce,val_b30_clean_e1,val_b30_clean_clst,val_b30_clean_sep,val_b30_clean_recon,val_b30_adv_ce,val_b30_adv_e1,val_b30_adv_clst,val_b30_adv_sep,val_b30_adv_recon
1,349.2334609031677,3.275675558271663,345.9577846924464,0.9957291666666667,0.000625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1398649462043977,0.5106855745252687,0.6273509168143695,-2.890586423377196,0.04392765456577763,16.371728104849655,6.652015735705693,16.883531456192333,-8.670686811208725,0.09851806075312197,145.65559418996176,14.187130530675253,131.46846389770508,0.9873333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6278800840179125,1.0987061113119125,1.2618555376927059,-2.6127681831518808,0.04389185357528428,5.820366362730662,5.340536067883174,14.358936528364817,-9.325062215328217,0.09846195469920833
2,112.01750608285268,28.464402700463932,83.55310312906902,0.9804583333333333,0.0029375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3166452596584957,1.398800214131673,1.5037138586242993,-2.5710081035892167,0.043927654216531664,3.475080158561468,5.1120537755390005,13.380487645665804,-9.314234912395477,0.0979023752734065,106.55007568995158,34.98669830958048,71.56337706247966,0.9771666666666666,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6369362274805705,1.4673314814766247,1.5586902971069019,-2.5510073651870093,0.043891852954402566,2.8300840258598328,5.659511188666026,14.00903824965159,-10.021264930566153,0.0992075235893329
3,104.78000990549724,35.46835446357727,69.31165540218353,0.9356875,0.007666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6625739261507988,1.4784026487420003,1.5062040220946074,-2.552087016403675,0.043927654274739325,2.794888482739528,4.834933441132307,12.930312300721804,-9.315819745262464,0.09786677624409397,104.3454400698344,35.86004328727722,68.48539686203003,0.9673333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6864265849192936,1.429773633678754,1.4558644493420918,-2.534226049979528,0.04389185303201278,2.76567642390728,4.746242354313533,12.721014241377512,-9.255100091298422,0.09983454473937552
4,104.65269772211711,35.68637945254644,68.96631828943889,0.9241458333333333,0.0081875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.679939631993572,1.429667105898261,1.4021703874071438,-2.538721359024445,0.04392765423593422,2.781181930253903,4.804991119851668,12.899821788072586,-9.40052036444346,0.09793551343803604,105.55751625696819,35.716765801111855,69.84075085322063,0.902,0.0069166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6857685446739197,1.3751837983727455,1.3569423630833626,-2.5161735713481903,0.04389185279918214,2.7884811808665595,5.1234732667605085,13.544843753178915,-9.9325550198555,0.09829010457421343
5,104.26585690180461,35.54062046607336,68.72523641586304,0.9295833333333333,0.008520833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6785966275880735,1.3818290221194427,1.3091144487261772,-2.5218037478625774,0.043927654468764864,2.783147500207027,4.693864710628986,12.669876982768377,-9.32658821841081,0.09783704838870715,102.70510737101237,35.56678295135498,67.13832410176595,0.8906666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6839013000329335,1.330641821026802,1.2684183220068614,-2.5025554895401,0.04389185241113106,2.7616068025430045,4.2185934980710345,11.59962292512258,-8.44647185007731,0.09719034377485514
6,103.91564214229584,35.54396520058314,68.37167676289876,0.9245208333333333,0.008666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6838727196057637,1.3403751788040001,1.230187567571799,-2.5097084989150367,0.04392765404190868,2.7683761256436505,4.635000057518482,12.694118266304335,-9.420303399364153,0.09792017164484908,104.30693133672078,35.40884383519491,68.89808797836304,0.8878333333333334,0.021666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6809511681397755,1.2902346551418304,1.1933855017026265,-2.4950745006402335,0.04389185303201278,2.786293422182401,4.617659171422322,13.054018914699554,-9.925277511278788,0.09640102321282029
7,103.53614842891693,35.3473362326622,68.18881213665009,0.9163541666666667,0.0093125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67868863667051,1.3029896498968203,1.1585063797732194,-2.5007950055102506,0.043927654003103576,2.768656195451816,4.586833395063877,12.511766056219736,-9.391815731922785,0.0978050143069898,102.64929962158203,35.30927316347758,67.34002621968587,0.9023333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.680276262263457,1.2535378485918045,1.1281564782063167,-2.4810326993465424,0.043891853342453636,2.7718678017457328,4.358993609746297,11.484465519587198,-8.705531507730484,0.0972107866158088
8,103.39666338761647,35.283570965131126,68.11309214433034,0.9238125,0.0086875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6792888498554628,1.2725400657703478,1.0995944427947204,-2.4917456433176994,0.043927654332946986,2.777656606088082,4.408996030688286,12.4218007872502,-9.42121808230877,0.09776677055439602,104.04067786534627,35.47943186759949,68.56124591827393,0.8855833333333333,0.02175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6921020497878392,1.2291665077209473,1.0747219249606133,-2.4772236297527948,0.04389185279918214,2.8044767578442893,4.467962096134822,12.285842935244242,-9.60639093319575,0.0963519246627887
9,103.15916701157887,35.3074342807134,67.85173261165619,0.91725,0.009083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.683410386244456,1.252432541300853,1.0503946915268898,-2.4872483735283217,0.04392765423593422,2.7683160851399102,4.392658181488514,12.36359209815661,-9.479562972982725,0.09779179084580392,103.52508195241292,35.23597208658854,68.28911018371582,0.92125,0.016916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6827387784918149,1.2072503715753555,1.0308917351067066,-2.473294645547867,0.04389185272157192,2.7837025274833045,4.268159851431847,12.727153380711874,-9.666379372278849,0.09845232016717394
10,103.1406946182251,35.21362694104513,67.92706731955211,0.91475,0.0091875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6813392974436283,1.2317479848861694,1.0098559654628236,-2.4835962851842246,0.04392765404190868,2.779109134028355,4.316009781012933,12.298603946963945,-9.538996987044811,0.0977913443542396,102.14217853546143,35.14417942365011,66.99799871444702,0.8886666666666667,0.014916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6809371734658878,1.1797239581743877,0.9937088911732038,-2.4657342384258905,0.04389185310962299,2.741314709186554,4.321309804916382,12.017694155375162,-9.30893623828888,0.09802662441506982
