epoch,train_total_loss,train_clean_full_loss,train_adv_full_loss,train_clean_acc,train_adv_acc,train_proto_clean_ce,train_proto_clean_recon,train_proto_clean_kl,train_proto_clean_ortho,train_proto_adv_ce,train_proto_adv_recon,train_proto_adv_kl,train_proto_adv_ortho,train_senn_clean_nll,train_senn_clean_concept_loss,train_senn_clean_robust_loss,train_senn_clean_recon,train_senn_adv_nll,train_senn_adv_concept_loss,train_senn_adv_robust_loss,train_senn_adv_recon,train_b30_clean_ce,train_b30_clean_e1,train_b30_clean_clst,train_b30_clean_sep,train_b30_clean_recon,train_b30_adv_ce,train_b30_adv_e1,train_b30_adv_clst,train_b30_adv_sep,train_b30_adv_recon,val_total_loss,val_clean_full_loss,val_adv_full_loss,val_clean_acc,val_adv_acc,val_proto_clean_ce,val_proto_clean_recon,val_proto_clean_kl,val_proto_clean_ortho,val_proto_adv_ce,val_proto_adv_recon,val_proto_adv_kl,val_proto_adv_ortho,val_senn_clean_nll,val_senn_clean_concept_loss,val_senn_clean_robust_loss,val_senn_clean_recon,val_senn_adv_nll,val_senn_adv_concept_loss,val_senn_adv_robust_loss,val_senn_adv_recon,val_b30_clean_ce,val_b30_clean_e1,val_b30_clean_clst,val_b30_clean_sep,val_b30_clean_recon,val_b30_adv_ce,val_b30_adv_e1,val_b30_adv_clst,val_b30_adv_sep,val_b30_adv_recon
1,6.196079578399658,2.718473903020223,3.4776056887308755,0.971625,0.48472916666666666,0.7029064851601918,0.1408953733642896,0.8746708539774021,1.0000011920928955,1.7758364884058635,0.18239898514747618,0.5193690241972605,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.898679158528646,2.6833363971710207,3.215342789332072,0.9796666666666667,0.678,0.6877090020179748,0.13798340862989425,0.857642779191335,1.0000011920928955,1.371674298286438,0.1537241132656733,0.689943178653717,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5.717794809977214,2.604712577184041,3.113082242329915,0.9831041666666667,0.7401458333333333,0.44708862058321636,0.12872444331645966,1.0288983279863992,1.0000011920928955,1.3159587907791137,0.14760540362199148,0.6495168561935425,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.79335387802124,2.7043545799255373,3.0889993006388345,0.9685,0.7898333333333334,0.7803089588483174,0.1327314432064692,0.7913129851023356,1.0000011920928955,1.2736525344848633,0.13948976496855417,0.6758558270136515,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5.591922537485758,2.5917947591145833,3.000127767562866,0.9822708333333333,0.8308541666666667,0.4397831901709239,0.12455486178398133,1.0274555150667826,1.0000011920928955,1.0883975534439088,0.13466639167070388,0.7770626322428386,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5656323267618815,2.6150505472819012,2.9505817877451577,0.9751666666666666,0.8616666666666667,0.5222393011252086,0.12338098869721095,0.9694290766716004,1.0000011920928955,0.9186509308815003,0.12767697644233703,0.9042526939709982,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5.4798057136535645,2.5807024370829263,2.899103275934855,0.9811041666666667,0.87825,0.4303972729841868,0.1195414922038714,1.0307624797821044,1.0000011920928955,0.9104290059407552,0.12516870282093684,0.8635043765703837,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.498292775472005,2.5901975536346438,2.908095235188802,0.9768333333333333,0.8710833333333333,0.49399574438730876,0.1177410369515419,0.9784595902760823,1.0000011920928955,0.8828627552986145,0.12239599156379699,0.9028352936108907,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5.420660742441813,2.5672891623179117,2.85337158203125,0.9826875,0.8923125,0.41753903444608054,0.11434477935234706,1.0354041536649068,1.0000011920928955,0.8434443958600362,0.11905413641532263,0.8908718571662902,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.466744654337565,2.593429835001628,2.873314822514852,0.9746666666666667,0.87025,0.5277670553525289,0.11320850050449371,0.9524530914624532,1.0000011920928955,0.8665677103996277,0.11743916579087575,0.889306752840678,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,5.388212708791097,2.558861646652222,2.829351058324178,0.9836875,0.9024791666666667,0.4100951143105825,0.11172182134787241,1.0370435117085774,1.0000011920928955,0.8056814201672872,0.11631813375155131,0.9073503141403199,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.445246299743652,2.5825038706461587,2.8627424240112305,0.9783333333333334,0.8965,0.4569036738872528,0.10910252040624618,1.01649648920695,1.0000011920928955,0.7739915334383647,0.11261365805069605,0.9761360308329264,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,5.363748153686523,2.5534190451304117,2.8103291193644204,0.9841875,0.907875,0.40457510646184286,0.1100155524611473,1.0388271913528442,1.0000011920928955,0.7769950642585755,0.11413746611277262,0.9191953946749369,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.308026926676432,2.5823299458821616,3.725696975072225,0.9750833333333333,0.7921666666666667,0.4972639356454214,0.10723421295483906,0.9778306172688802,1.0000011920928955,1.1205780223210653,0.14313040546576183,1.4619873682657878,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,5.346103336334228,2.5486490548451743,2.797454268773397,0.985375,0.9130416666666666,0.4004391652743022,0.10795971910158793,1.0402489879926047,1.0000011920928955,0.7573637366294861,0.11181649680932362,0.9282728385925293,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.445694529215495,2.5657574106852215,2.879937126159668,0.98075,0.8668333333333333,0.4166301368077596,0.10518321025371552,1.0439428755442302,1.0000011920928955,0.7799579949378967,0.11428651213645935,0.9856914208730062,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,5.330595292409261,2.5447272313435874,2.785868053436279,0.9851666666666666,0.9170208333333333,0.39782692964871724,0.10643317822615306,1.0404659280776978,1.0000011920928955,0.7401557869911194,0.10997757424910863,0.9357334993680319,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.505726348876953,2.563707317352295,2.9420190499623615,0.9805833333333334,0.8594166666666667,0.41770649218559264,0.10531155655781428,1.0406880852381388,1.0000011920928955,0.8475653478304546,0.11803805460532506,0.9764144543011983,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,5.3154140535990395,2.541669026692708,2.7737450275421143,0.9858958333333333,0.9201041666666666,0.39435653829574585,0.1050969817241033,1.0422143108050028,1.0000011920928955,0.7216762585639953,0.10833812699715296,0.9437294476826986,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.446701511383057,2.5676038551330564,2.8790976537068684,0.9784166666666667,0.8783333333333333,0.4904010559717814,0.10626541874806086,0.970936189810435,1.0000011920928955,0.8538380888303121,0.1143521921435992,0.9109061822891236,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,5.307242435455322,2.539238991419474,2.768003449122111,0.98625,0.9229791666666667,0.39332012208302813,0.10467768810192744,1.0412399910291037,1.0000011920928955,0.710782618522644,0.10784285732110341,0.9493767771720886,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52337680053711,2.5603633975982665,11.96301336924235,0.9810833333333333,0.7575833333333334,0.4392780452569326,0.10436853013436,1.016715622584025,1.0000011920928955,1.242390391667684,0.18071198463439941,9.539910008748372,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,5.297379243214925,2.5361989358266195,2.76118030611674,0.9859791666666666,0.9255416666666667,0.39174786321322125,0.10370881032943725,1.040741065979004,1.0000011920928955,0.6997226796150208,0.106572065671285,0.9548843636512756,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.062194885253906,2.5644123649597166,11.497782513936361,0.979,0.84575,0.4976969579855601,0.10406697998444239,0.962647247950236,1.0000011920928955,1.076211805343628,0.1484160178899765,9.273153701782226,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,5.291297325134277,2.5347791404724123,2.756518191655477,0.9865208333333333,0.9267708333333333,0.3891442731221517,0.10312479815880457,1.0425088671048481,1.0000011920928955,0.6936967956225077,0.10573314074675243,0.9570870658556621,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.022467104593913,2.5609379323323567,8.461529194513957,0.9823333333333333,0.8169166666666666,0.423645600716273,0.10220993157227834,1.0350811986923218,1.0000011920928955,0.9854111687342326,0.13581394104162853,6.340303044954935,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,5.285531785329183,2.532037596384684,2.753494181315104,0.9863125,0.9270208333333333,0.38780024456977846,0.10142727065086364,1.0428088796933492,1.0000011920928955,0.6905264530181885,0.10435289474328359,0.9586136442820231,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.138872592926026,2.5546841723124185,6.5841883926391604,0.9799166666666667,0.7724166666666666,0.43800367919603983,0.10115240903695424,1.0155268834431965,1.0000011920928955,1.1448325281143188,0.1415628457069397,4.29779187520345,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,5.281460746765137,2.5313144715627036,2.7501462752024333,0.9865625,0.9289583333333333,0.3874771664937337,0.10077745439608891,1.043058657646179,1.0000011920928955,0.6852206621170044,0.1034126662015915,0.9615117551485698,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.836996086120606,2.55286648495992,5.284129587809245,0.9803333333333333,0.8530833333333333,0.4738120838801066,0.10224328285455704,0.9768099273045858,1.0000011920928955,0.9469759060541789,0.12448874366283416,3.212663806915283,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,5.274738215128581,2.529778834660848,2.7449593868255615,0.9866666666666667,0.9305416666666667,0.3866373910903931,0.09996366586287816,1.0431765840848286,1.0000011920928955,0.6776353575388591,0.10287914234399796,0.9644436944325765,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.244480911254882,2.5492333443959554,12.695247599283855,0.981,0.5929166666666666,0.41058927472432455,0.09982590041557948,1.0388169759114583,1.0000011920928955,1.399003425280253,0.29624322764078775,10.0,1.0000011920928955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
