epoch,train_total_loss,train_clean_full_loss,train_adv_full_loss,train_clean_acc,train_adv_acc,train_proto_clean_ce,train_proto_clean_recon,train_proto_clean_kl,train_proto_clean_ortho,train_proto_adv_ce,train_proto_adv_recon,train_proto_adv_kl,train_proto_adv_ortho,train_senn_clean_nll,train_senn_clean_concept_loss,train_senn_clean_robust_loss,train_senn_clean_recon,train_senn_adv_nll,train_senn_adv_concept_loss,train_senn_adv_robust_loss,train_senn_adv_recon,train_b30_clean_ce,train_b30_clean_e1,train_b30_clean_clst,train_b30_clean_sep,train_b30_clean_recon,train_b30_adv_ce,train_b30_adv_e1,train_b30_adv_clst,train_b30_adv_sep,train_b30_adv_recon,val_total_loss,val_clean_full_loss,val_adv_full_loss,val_clean_acc,val_adv_acc,val_proto_clean_ce,val_proto_clean_recon,val_proto_clean_kl,val_proto_clean_ortho,val_proto_adv_ce,val_proto_adv_recon,val_proto_adv_kl,val_proto_adv_ortho,val_senn_clean_nll,val_senn_clean_concept_loss,val_senn_clean_robust_loss,val_senn_clean_recon,val_senn_adv_nll,val_senn_adv_concept_loss,val_senn_adv_robust_loss,val_senn_adv_recon,val_b30_clean_ce,val_b30_clean_e1,val_b30_clean_clst,val_b30_clean_sep,val_b30_clean_recon,val_b30_adv_ce,val_b30_adv_e1,val_b30_adv_clst,val_b30_adv_sep,val_b30_adv_recon
1,6.02983177057902,2.6109253101348875,3.4189064547220864,0.9770416666666667,0.5347916666666667,0.7019575287501018,0.14023310502370198,0.7687070470650991,1.0000276273091635,1.7589809579849243,0.17986419546604157,0.48003059752782185,1.0000307048161825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.600103085835775,2.5432507387797036,3.0568523546854656,0.97675,0.7294166666666667,0.8234697585105896,0.14238248912493387,0.5773673690160116,1.0000311136245728,1.343541487375895,0.1515827598174413,0.5616970313390096,1.0000311136245728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5.1311500422159835,2.331096574783325,2.8000534636179606,0.979125,0.8171666666666667,0.4259891196886698,0.12947033792734147,0.7756082463264465,1.0000288696289064,1.0643336555163065,0.14020176215966543,0.5954875237941742,1.000030522664388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.909143925984701,2.2515161679585773,2.657627763112386,0.9774166666666667,0.8605,0.43055513215065,0.12524850984414418,0.695692386786143,1.000020146369934,0.8423901608784994,0.12799890478452047,0.6872185532251994,1.000020146369934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4.690744902292887,2.1722801577250164,2.518464748382568,0.9797916666666666,0.8833125,0.3800699103673299,0.124777474462986,0.6674116477966309,1.0000211267471313,0.7865107955932618,0.12893614858388902,0.6029957807858785,1.000022021929423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.558929939270019,2.121858648935954,2.4370712553660074,0.9765,0.8909166666666667,0.39852579538027444,0.12444912101825079,0.5988641893068949,1.0000195503234863,0.700430064201355,0.12554477727413177,0.6110768748919169,1.0000195503234863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4.4042828636169435,2.0494963464736937,2.354786513646444,0.98125,0.904125,0.3447281149228414,0.1213229466676712,0.5834302056630453,1.000015077908834,0.6725324443181355,0.1237369477947553,0.5585014047622681,1.0000157117843629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.324882611592611,2.010487769762675,2.314394859313965,0.979,0.904,0.3424273902575175,0.11877644795179366,0.549272126197815,1.0000118017196655,0.620978711605072,0.12021198225021362,0.5731923642158508,1.0000118017196655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,4.187120658874512,1.9497544355392455,2.2373662236531575,0.982625,0.9122291666666666,0.318367137948672,0.11681437240044276,0.5145616941452026,1.0000112272898356,0.6075454867680867,0.11873981004953385,0.5110692074298858,1.0000117190678914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.114067629496256,1.9134500694274903,2.200617551803589,0.9800833333333333,0.9090833333333334,0.3121367388566335,0.11423708852132161,0.4870669388771057,1.000009298324585,0.573029186407725,0.11505597140391667,0.51252308177948,1.000009298324585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4.008455238978068,1.8649123067855835,2.1435429328282676,0.9833333333333333,0.9201041666666666,0.2941667465368907,0.1138633947968483,0.45687333488464354,1.0000088307062784,0.5586401931444804,0.11579124116897584,0.46910227060317994,1.0000092271169028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9679272499084473,1.8423461475372314,2.1255811112721763,0.98,0.9115833333333333,0.28302685487270357,0.11088619691133499,0.4484236796696981,1.0000094175338745,0.526304035504659,0.11174235530694326,0.4875253078142802,1.0000094175338745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,3.860046511332194,1.7942622448603311,2.0657842655181886,0.9846041666666666,0.9241458333333333,0.2722060700257619,0.1124238612651825,0.4096251347064972,1.0000071776707966,0.5204599631627401,0.11395518040657043,0.4313615938822428,1.0000075260798136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.812319221496582,1.775059898376465,2.03725931930542,0.98025,0.9203333333333333,0.2679325450261434,0.10853668628136318,0.39858268276850384,1.0000079870224,0.4859430118401845,0.10894942303498586,0.44235890213648477,1.0000079870224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,3.732501287460327,1.7338713477452596,1.9986299355824788,0.9850416666666667,0.9281041666666666,0.2541986874341965,0.11141474004586538,0.36825183693567914,1.0000060866673788,0.48672847056388857,0.11244391991694769,0.399451149225235,1.0000063940684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6938944854736326,1.7176944052378336,1.9762000843683878,0.9826666666666667,0.9279166666666666,0.23590788495540618,0.10949232604106267,0.3722891832987467,1.0000050067901611,0.4445121036370595,0.11050813670953115,0.42117484323183696,1.0000050067901611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,3.6213939673105875,1.6805753234227498,1.940818640391032,0.986125,0.9306041666666667,0.2372999922434489,0.11071539531151453,0.332554788907369,1.0000051438013713,0.45743511970837913,0.11164004906018575,0.37173805737495424,1.0000054124196371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6090843041737872,1.6717482503255208,1.937336046218872,0.9831666666666666,0.925,0.23924690894285838,0.10980227810144425,0.3226921482086182,1.000006914138794,0.45321383825937905,0.10962621361017227,0.3744890805880229,1.000006914138794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,3.5236696612040204,1.6336160615285238,1.8900535955429076,0.9868541666666667,0.9325,0.22075967152913412,0.10941217106580735,0.3034398392836253,1.0000043805440266,0.43271590876579286,0.11010791385173797,0.3472251466115316,1.000004625638326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.537295328776042,1.6350100514094035,1.9022852827707926,0.9835833333333334,0.9250833333333334,0.22688367891311645,0.1102175087928772,0.2979037413597107,1.0000051259994507,0.4387280595302582,0.11090076694885889,0.3526513322194417,1.0000051259994507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
