model_key,variant_name,mode,beta,epsilon,accuracy,mean_ce_loss,num_samples,mean_m_pred,frac_m_pred_positive,mean_m_proto,frac_m_proto_positive,mean_R_enc,mean_R_dec,mean_m_proto_used,frac_m_proto_used_positive,mean_m_proto_mu,frac_m_proto_mu_positive,mean_sigma_mean_all,mean_sigma_median_all,mean_sigma_min_correct_mu,mean_sigma_min_wrong_mu,mean_mu_mae_clamped_sample,mean_target_saturation_rate_sample,apmsr,apmsr_false_match_count,apmsr_suppressed_count,false_match_rate_mu,suppressed_rate_all,risk_harm_count,risk_harm_rate_all,risk_harm_rate_on_mu_correct
B30,B30__dfl_risk_beta0p25,risk,0.25,0.0,0.9926,0.0247940756380558,10000,0.22086328268051147,0.9926,0.7291982769966125,0.9931,0.0,0.0,0.9005160927772522,0.993,0.918898344039917,0.9929,0.23522356152534485,0.22179445624351501,0.13966697454452515,0.2002977877855301,0.014686529524624348,0.0004366666835267097,0.014084507042253521,71,1,0.0071,0.0001,0,0.0,0.0
B30,B30__dfl_risk_beta0p25,risk,0.25,0.02500000037252903,0.6131,1.5708633661270142,10000,0.030099447816610336,0.6131,0.09190931916236877,0.6127,0.4488697648048401,3.9587926864624023,0.1361023187637329,0.6117,0.14099930226802826,0.6117,0.20627163350582123,0.20196501910686493,0.19949884712696075,0.21948176622390747,0.01599937118589878,0.0,0.0,3883,0,0.3883,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0p25,risk,0.25,0.05000000074505806,0.1254,6.113801002502441,10000,-0.14847740530967712,0.1254,-0.3597905933856964,0.1266,0.6635696291923523,4.603186130523682,-0.5315569043159485,0.1268,-0.5478142499923706,0.1268,0.20821383595466614,0.20356208086013794,0.22810712456703186,0.18244950473308563,0.017334219068288803,0.000183333337190561,0.00011452130096197893,8732,1,0.8732,0.0001,1,0.0001,0.0007886435331230284
B30,B30__dfl_risk_beta0p25,risk,0.25,0.07500000298023224,0.012,11.53852367401123,10000,-0.2463710457086563,0.012,-0.5513693690299988,0.0121,0.8387282490730286,5.050900459289551,-0.781460702419281,0.0118,-0.7994053363800049,0.0118,0.2321278303861618,0.22360603511333466,0.21667075157165527,0.17267397046089172,0.023285146802663803,0.003100000089034438,0.0,9882,0,0.9882,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0p25,risk,0.25,0.10000000149011612,0.0017,16.144451141357422,10000,-0.2717158794403076,0.0017,-0.5543850660324097,0.0015,0.9889416694641113,5.41005277633667,-0.8060941100120544,0.0015,-0.8194314241409302,0.0015,0.30636855959892273,0.2914314270019531,0.26048699021339417,0.18322689831256866,0.054380498826503754,0.01955999992787838,0.0,9985,0,0.9985,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0p25,risk,0.25,0.125,0.0005,19.67765998840332,10000,-0.2698076665401459,0.0005,-0.49666541814804077,0.0005,1.1125102043151855,5.683891773223877,-0.7698988318443298,0.0005,-0.7795213460922241,0.0005,0.4107471704483032,0.4001564681529999,0.3733488917350769,0.20520371198654175,0.12348245829343796,0.058383338153362274,0.0,9995,0,0.9995,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0p25,risk,0.25,0.15000000596046448,0.0002,21.894790649414062,10000,-0.2644372582435608,0.0002,-0.4499472677707672,0.0002,1.194210171699524,5.87742280960083,-0.7358165979385376,0.0002,-0.7430810332298279,0.0002,0.48710498213768005,0.489912748336792,0.4955766201019287,0.22294096648693085,0.20470120012760162,0.11730334162712097,0.0,9998,0,0.9998,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0p25,risk,0.25,0.17499999701976776,0.0003,23.089643478393555,10000,-0.26162588596343994,0.0003,-0.42166709899902344,0.0003,1.236903429031372,6.036164283752441,-0.7168548107147217,0.0003,-0.7228384017944336,0.0003,0.5299246907234192,0.5395771861076355,0.5783577561378479,0.23279555141925812,0.27305108308792114,0.15134333074092865,0.0,9997,0,0.9997,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0p25,risk,0.25,0.20000000298023224,0.0001,23.651500701904297,10000,-0.2619420289993286,0.0001,-0.4095572531223297,0.0001,1.2539516687393188,6.111374378204346,-0.7109670042991638,0.0001,-0.7164466977119446,0.0001,0.5487014055252075,0.5606931447982788,0.614102840423584,0.23569931089878082,0.3225730359554291,0.15673001110553741,0.0,9999,0,0.9999,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0p25,risk,0.25,0.22499999403953552,0.0001,23.90616226196289,10000,-0.2623906433582306,0.0001,-0.3981933295726776,0.0001,1.258931040763855,6.178699970245361,-0.7053591012954712,0.0001,-0.7105432748794556,0.0001,0.5573503375053406,0.5672761797904968,0.6362085342407227,0.23746389150619507,0.3740520477294922,0.1550300121307373,0.0,9999,0,0.9999,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0p25,risk,0.25,0.25,0.0,24.158246994018555,10000,-0.2640838921070099,0.0,-0.38736823201179504,0.0,1.2582476139068604,6.2352705001831055,-0.7035731673240662,0.0,-0.708594799041748,0.0,0.5640466213226318,0.5702335238456726,0.6507717370986938,0.23833666741847992,0.44717007875442505,0.14564333856105804,0.0,10000,0,1.0,0.0,0,0.0,nan
B30,B30__dfl_risk_beta0p25,risk,0.25,0.2750000059604645,0.0002,24.40545654296875,10000,-0.2657041549682617,0.0002,-0.3786983788013458,0.0002,1.2597689628601074,6.291593551635742,-0.7039234638214111,0.0002,-0.7088617086410522,0.0002,0.5677591562271118,0.5699758529663086,0.6570320129394531,0.23809951543807983,0.5149999260902405,0.1359933316707611,0.0,9998,0,0.9998,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0p25,risk,0.25,0.30000001192092896,0.0002,24.488666534423828,10000,-0.26637786626815796,0.0002,-0.3690863847732544,0.0002,1.2560420036315918,6.314553260803223,-0.7013857364654541,0.0002,-0.7063432335853577,0.0002,0.5696077346801758,0.5671432614326477,0.6583079099655151,0.2404380440711975,0.5828084349632263,0.12253333628177643,0.0,9998,0,0.9998,0.0,0,0.0,0.0
