model_key,variant_name,mode,beta,epsilon,accuracy,mean_ce_loss,num_samples,mean_m_pred,frac_m_pred_positive,mean_m_proto,frac_m_proto_positive,mean_R_enc,mean_R_dec,mean_m_proto_used,frac_m_proto_used_positive,mean_m_proto_mu,frac_m_proto_mu_positive,mean_sigma_mean_all,mean_sigma_median_all,mean_sigma_min_correct_mu,mean_sigma_min_wrong_mu,mean_mu_mae_clamped_sample,mean_target_saturation_rate_sample,apmsr,apmsr_false_match_count,apmsr_suppressed_count,false_match_rate_mu,suppressed_rate_all,risk_harm_count,risk_harm_rate_all,risk_harm_rate_on_mu_correct
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p5,risk,0.5,0.0,0.9838,0.05302823334932327,10000,0.19227217137813568,0.9838,0.5279922485351562,0.9832,0.0,0.0,0.7340089678764343,0.9831,0.77940833568573,0.9831,0.2046600729227066,0.1945536583662033,0.16579434275627136,0.1744822859764099,0.015672359615564346,6.666667104582302e-06,0.0,169,0,0.0169,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p5,risk,0.5,0.02500000037252903,0.981,0.06530583649873734,10000,0.1868819296360016,0.981,0.5123952627182007,0.9806,0.016322854906320572,0.1979324072599411,0.7167847752571106,0.9805,0.7620527148246765,0.9805,0.20246019959449768,0.19303210079669952,0.16641181707382202,0.17466308176517487,0.015301047824323177,3.333333552291151e-06,0.0,195,0,0.0195,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p5,risk,0.5,0.05000000074505806,0.9752,0.07886532694101334,10000,0.18155840039253235,0.9752,0.4968898892402649,0.9749,0.03145475685596466,0.3700940012931824,0.6993530988693237,0.9748,0.7443852424621582,0.9748,0.20053617656230927,0.19177208840847015,0.16701160371303558,0.17429959774017334,0.015001705847680569,0.0,0.0,252,0,0.0252,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p5,risk,0.5,0.07500000298023224,0.9707,0.09375825524330139,10000,0.17631149291992188,0.9707,0.48165440559387207,0.9705,0.04567427933216095,0.5264080166816711,0.6819035410881042,0.9707,0.7265678644180298,0.9707,0.19885919988155365,0.1905640810728073,0.16750101745128632,0.1745157390832901,0.014787033200263977,0.0,0.0,293,0,0.0293,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p5,risk,0.5,0.10000000149011612,0.9647,0.10995417833328247,10000,0.1710319072008133,0.9647,0.4662243127822876,0.9652,0.0593419075012207,0.670188307762146,0.6639675498008728,0.9651,0.7080957889556885,0.9652,0.1973164975643158,0.18964353203773499,0.16778232157230377,0.17462891340255737,0.014608665369451046,0.0,0.0,348,0,0.0348,0.0,1,0.0001,0.00010360547036883547
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p5,risk,0.5,0.125,0.96,0.1278316229581833,10000,0.16566844284534454,0.96,0.45065292716026306,0.9597,0.07254911959171295,0.8029581904411316,0.6456273198127747,0.9598,0.6891589164733887,0.9598,0.19592542946338654,0.18856200575828552,0.16815823316574097,0.1751631498336792,0.014513159170746803,0.0,0.0,402,0,0.0402,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p5,risk,0.5,0.15000000596046448,0.954,0.148804172873497,10000,0.1604621857404709,0.954,0.43570801615715027,0.9539,0.08506858348846436,0.9270468950271606,0.6275136470794678,0.9543,0.6704968214035034,0.9544,0.19450178742408752,0.18772472441196442,0.16850632429122925,0.17491883039474487,0.014390328899025917,0.0,0.0,456,0,0.0456,0.0,1,0.0001,0.00010477787091366304
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p5,risk,0.5,0.17499999701976776,0.9473,0.16884823143482208,10000,0.15513364970684052,0.9473,0.42014530301094055,0.9469,0.0973183661699295,1.043805480003357,0.6087998747825623,0.9466,0.6509555578231812,0.9466,0.19340214133262634,0.18708039820194244,0.16866040229797363,0.17545214295387268,0.014337167143821716,0.0,0.0,534,0,0.0534,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p5,risk,0.5,0.20000000298023224,0.9401,0.19157451391220093,10000,0.15020397305488586,0.9401,0.4060096740722656,0.9404,0.10894480347633362,1.1522623300552368,0.5913259387016296,0.9405,0.6327687501907349,0.9404,0.1922578662633896,0.1865142285823822,0.1688314974308014,0.17541751265525818,0.014239896088838577,0.0,0.0016778523489932886,596,1,0.0596,0.0001,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p5,risk,0.5,0.22499999403953552,0.933,0.21311616897583008,10000,0.1449836641550064,0.933,0.39120417833328247,0.9317,0.12008801102638245,1.2503423690795898,0.5726431608200073,0.9319,0.613234281539917,0.9319,0.19128482043743134,0.1857929676771164,0.16911344230175018,0.17575447261333466,0.014200628735125065,0.0,0.0,681,0,0.0681,0.0,0,0.0,0.0
