model_key,variant_name,mode,beta,epsilon,accuracy,mean_ce_loss,num_samples,mean_m_pred,frac_m_pred_positive,mean_m_proto,frac_m_proto_positive,mean_R_enc,mean_R_dec,mean_m_proto_used,frac_m_proto_used_positive,mean_m_proto_mu,frac_m_proto_mu_positive,mean_sigma_mean_all,mean_sigma_median_all,mean_sigma_min_correct_mu,mean_sigma_min_wrong_mu,mean_mu_mae_clamped_sample,mean_target_saturation_rate_sample,apmsr,apmsr_false_match_count,apmsr_suppressed_count,false_match_rate_mu,suppressed_rate_all,risk_harm_count,risk_harm_rate_all,risk_harm_rate_on_mu_correct
B30,B30__dfl_risk_beta0,risk,0.0,0.0,0.9926,0.024753784760832787,10000,0.22274945676326752,0.9926,0.7291982769966125,0.9931,0.0,0.0,0.918898344039917,0.9929,0.918898344039917,0.9929,0.23522356152534485,0.22179445624351501,0.13966697454452515,0.2002977877855301,0.014686529524624348,0.0004366666835267097,0.0,71,0,0.0071,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0,risk,0.0,0.02500000037252903,0.6123,1.5667752027511597,10000,0.030391616746783257,0.6123,0.09321501106023788,0.6114,0.44868749380111694,3.9537765979766846,0.14196524024009705,0.6106,0.14196524024009705,0.6106,0.2062721997499466,0.20199255645275116,0.19885800778865814,0.21971796452999115,0.016012044623494148,0.0,0.0,3894,0,0.3894,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0,risk,0.0,0.05000000074505806,0.126,6.078683853149414,10000,-0.1494898647069931,0.126,-0.3569765090942383,0.1239,0.6632825136184692,4.60452127456665,-0.5454782843589783,0.124,-0.5454782843589783,0.124,0.20838458836078644,0.20370227098464966,0.22769857943058014,0.18322372436523438,0.0173800066113472,0.00018666667165234685,0.0,8760,0,0.876,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0,risk,0.0,0.07500000298023224,0.0128,11.520977020263672,10000,-0.24865314364433289,0.0128,-0.5481171011924744,0.0128,0.8397972583770752,5.060415744781494,-0.7973623275756836,0.0127,-0.7973623275756836,0.0127,0.23258937895298004,0.22382329404354095,0.21621264517307281,0.17442694306373596,0.023355383425951004,0.002893333323299885,0.0,9873,0,0.9873,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0,risk,0.0,0.10000000149011612,0.0018,16.06415367126465,10000,-0.2738688290119171,0.0018,-0.5527634024620056,0.0018,0.9890134930610657,5.409204483032227,-0.8188549280166626,0.0018,-0.8188549280166626,0.0018,0.30655595660209656,0.29172301292419434,0.25945279002189636,0.18454524874687195,0.05436160787940025,0.018836667761206627,0.0,9982,0,0.9982,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0,risk,0.0,0.125,0.0003,19.535541534423828,10000,-0.27149659395217896,0.0003,-0.4961647391319275,0.0003,1.1134980916976929,5.680375576019287,-0.7795047163963318,0.0003,-0.7795047163963318,0.0003,0.41102930903434753,0.4002542197704315,0.37321847677230835,0.20623168349266052,0.12392781674861908,0.05889999866485596,0.0,9997,0,0.9997,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0,risk,0.0,0.15000000596046448,0.0003,21.62903594970703,10000,-0.2649362087249756,0.0003,-0.4495702087879181,0.0003,1.1938695907592773,5.883553981781006,-0.7425616979598999,0.0003,-0.7425616979598999,0.0003,0.4866330921649933,0.4893052279949188,0.4940241277217865,0.22354941070079803,0.20517659187316895,0.11835332959890366,0.0,9997,0,0.9997,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0,risk,0.0,0.17499999701976776,0.0002,22.817626953125,10000,-0.2622159421443939,0.0002,-0.4212798774242401,0.0002,1.238289475440979,6.038137435913086,-0.7221211194992065,0.0002,-0.7221211194992065,0.0002,0.529813289642334,0.5396811366081238,0.5767493844032288,0.23313218355178833,0.2722446024417877,0.15423999726772308,0.0,9998,0,0.9998,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0,risk,0.0,0.20000000298023224,0.0001,23.363706588745117,10000,-0.2624780535697937,0.0001,-0.41013431549072266,0.0001,1.25521719455719,6.108001708984375,-0.7166838645935059,0.0001,-0.7166838645935059,0.0001,0.5480574369430542,0.5605103969573975,0.6121176481246948,0.23632673919200897,0.31779202818870544,0.15906666219234467,0.0,9999,0,0.9999,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0,risk,0.0,0.22499999403953552,0.0,23.619014739990234,10000,-0.2625095248222351,0.0,-0.39805325865745544,0.0,1.2611432075500488,6.180760383605957,-0.7099433541297913,0.0,-0.7099433541297913,0.0,0.5573421120643616,0.5672388672828674,0.6373627185821533,0.2377503663301468,0.37433987855911255,0.15909667313098907,0.0,10000,0,1.0,0.0,0,0.0,nan
