model_key,variant_name,mode,beta,epsilon,accuracy,mean_ce_loss,num_samples,mean_m_pred,frac_m_pred_positive,mean_m_proto,frac_m_proto_positive,mean_R_enc,mean_R_dec,mean_m_proto_used,frac_m_proto_used_positive,mean_m_proto_mu,frac_m_proto_mu_positive,mean_sigma_mean_all,mean_sigma_median_all,mean_sigma_min_correct_mu,mean_sigma_min_wrong_mu,mean_mu_mae_clamped_sample,mean_target_saturation_rate_sample,apmsr,apmsr_false_match_count,apmsr_suppressed_count,false_match_rate_mu,suppressed_rate_all,risk_harm_count,risk_harm_rate_all,risk_harm_rate_on_mu_correct
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p5,risk,0.5,0.0,0.9838,0.05304593965411186,10000,0.19210758805274963,0.9838,0.5279922485351562,0.9832,0.0,0.0,0.7333537936210632,0.9831,0.778609573841095,0.9831,0.20094574987888336,0.19164331257343292,0.16512994468212128,0.17266970872879028,0.015378872863948345,6.666667104582302e-06,0.0,169,0,0.0169,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p5,risk,0.5,0.02500000037252903,0.981,0.06531746685504913,10000,0.186700701713562,0.981,0.5123652219772339,0.9806,0.016322767361998558,0.19792614877223969,0.7160066962242126,0.9805,0.7611371874809265,0.9805,0.1988597959280014,0.19022929668426514,0.165761798620224,0.17277374863624573,0.015048708766698837,3.333333552291151e-06,0.0,195,0,0.0195,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p5,risk,0.5,0.05000000074505806,0.9752,0.07884878665208817,10000,0.18136295676231384,0.9752,0.4968283176422119,0.9749,0.03145214170217514,0.37004631757736206,0.6984735727310181,0.9748,0.7433767318725586,0.9748,0.19703224301338196,0.18905261158943176,0.16637590527534485,0.1723574995994568,0.01478430163115263,0.0,0.0,252,0,0.0252,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p5,risk,0.5,0.07500000298023224,0.9707,0.09373097866773605,10000,0.1761101335287094,0.9707,0.48157113790512085,0.9705,0.045694999396800995,0.5266255140304565,0.6809227466583252,0.9707,0.7254605293273926,0.9707,0.19543200731277466,0.18795941770076752,0.16686217486858368,0.17253854870796204,0.014591227285563946,0.0,0.0,293,0,0.0293,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p5,risk,0.5,0.10000000149011612,0.9648,0.10989172011613846,10000,0.17080704867839813,0.9648,0.46608027815818787,0.9653,0.05935809761285782,0.6707342267036438,0.6628583073616028,0.9651,0.7068672776222229,0.9651,0.1939750462770462,0.18712103366851807,0.16718626022338867,0.1726587563753128,0.014430615119636059,0.0,0.0,349,0,0.0349,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p5,risk,0.5,0.125,0.96,0.1277766078710556,10000,0.16542766988277435,0.96,0.45049989223480225,0.9597,0.07254593819379807,0.803206205368042,0.6444399356842041,0.9598,0.6878520250320435,0.9599,0.1926528513431549,0.18614250421524048,0.1675594002008438,0.17323701083660126,0.014364959672093391,0.0,0.0,401,0,0.0401,0.0,1,0.0001,0.00010417751849150954
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p5,risk,0.5,0.15000000596046448,0.9541,0.14838406443595886,10000,0.16024485230445862,0.9541,0.43558037281036377,0.9539,0.0850687101483345,0.9274017810821533,0.626300573348999,0.9542,0.669166088104248,0.9543,0.19129663705825806,0.18533259630203247,0.16789892315864563,0.17293226718902588,0.014272738248109818,0.0,0.0,457,0,0.0457,0.0,1,0.0001,0.00010478885046631039
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p5,risk,0.5,0.17499999701976776,0.9472,0.16870105266571045,10000,0.15487627685070038,0.9472,0.4199947714805603,0.9468,0.0973588302731514,1.0444278717041016,0.6075088977813721,0.9466,0.6495553851127625,0.9467,0.190272718667984,0.18477004766464233,0.1680484563112259,0.1734585016965866,0.014239776879549026,0.0,0.0,533,0,0.0533,0.0,1,0.0001,0.00010563008344776593
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p5,risk,0.5,0.20000000298023224,0.9401,0.19139714539051056,10000,0.1499210000038147,0.9401,0.4057920277118683,0.9402,0.10895837098360062,1.1527200937271118,0.5899293422698975,0.9401,0.6312674283981323,0.9401,0.18919970095157623,0.1842254251241684,0.1682104468345642,0.17340807616710663,0.01417562086135149,0.0,0.0,599,0,0.0599,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p5,risk,0.5,0.22499999403953552,0.933,0.21309246122837067,10000,0.14469358325004578,0.933,0.39091983437538147,0.9319,0.12012965977191925,1.251165747642517,0.5710849165916443,0.9321,0.6115742325782776,0.932,0.18827134370803833,0.18354308605194092,0.16853342950344086,0.17369933426380157,0.014149345457553864,0.0,0.0014705882352941176,680,1,0.068,0.0001,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p5,risk,0.5,0.25,0.9249,0.2397635281085968,10000,0.1394789218902588,0.9249,0.37568360567092896,0.9244,0.1316552460193634,1.3512523174285889,0.5520877838134766,0.9242,0.5915796160697937,0.9242,0.1873922199010849,0.1829928457736969,0.1684144288301468,0.17412234842777252,0.014122343622148037,0.0,0.0,758,0,0.0758,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p5,risk,0.5,0.2750000059604645,0.9138,0.27099403738975525,10000,0.1338202953338623,0.9138,0.3597419857978821,0.9138,0.1431289166212082,1.4516106843948364,0.5311072468757629,0.9138,0.5695024132728577,0.9139,0.1864241063594818,0.18245825171470642,0.16862639784812927,0.17410388588905334,0.014086144976317883,0.0,0.0,861,0,0.0861,0.0,1,0.0001,0.000109421162052741
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0p5,risk,0.5,0.30000001192092896,0.9029,0.3039665222167969,10000,0.1277087926864624,0.9029,0.3425735831260681,0.9022,0.1552170217037201,1.5536751747131348,0.5085573792457581,0.9023,0.5456053018569946,0.9024,0.18566209077835083,0.1819431185722351,0.1687578409910202,0.17465564608573914,0.014143150299787521,0.0,0.0,976,0,0.0976,0.0,1,0.0001,0.00011081560283687943
