model_key,variant_name,mode,beta,epsilon,accuracy,mean_ce_loss,num_samples,mean_m_pred,frac_m_pred_positive,mean_m_proto,frac_m_proto_positive,mean_R_enc,mean_R_dec,mean_m_proto_used,frac_m_proto_used_positive,mean_m_proto_mu,frac_m_proto_mu_positive,mean_sigma_mean_all,mean_sigma_median_all,mean_sigma_min_correct_mu,mean_sigma_min_wrong_mu,mean_mu_mae_clamped_sample,mean_target_saturation_rate_sample,apmsr,apmsr_false_match_count,apmsr_suppressed_count,false_match_rate_mu,suppressed_rate_all,risk_harm_count,risk_harm_rate_all,risk_harm_rate_on_mu_correct
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0,risk,0.0,0.0,0.9838,0.053016990423202515,10000,0.1965160220861435,0.9838,0.5279922485351562,0.9832,0.0,0.0,0.77940833568573,0.9831,0.77940833568573,0.9831,0.2046600729227066,0.1945536583662033,0.16579434275627136,0.1744822859764099,0.015672359615564346,6.666667104582302e-06,0.0,169,0,0.0169,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0,risk,0.0,0.02500000037252903,0.9809,0.06535261124372482,10000,0.1910286545753479,0.9809,0.5124292969703674,0.9807,0.016310682520270348,0.19790105521678925,0.7620517611503601,0.9805,0.7620517611503601,0.9805,0.20249010622501373,0.19311027228832245,0.1662658154964447,0.17484261095523834,0.015300949104130268,3.333333552291151e-06,0.0,195,0,0.0195,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0,risk,0.0,0.05000000074505806,0.9753,0.07891010493040085,10000,0.18562030792236328,0.9753,0.4969331920146942,0.975,0.03143825754523277,0.3699926435947418,0.7443819046020508,0.9749,0.7443819046020508,0.9749,0.20058535039424896,0.1918514370918274,0.16670992970466614,0.17459703981876373,0.015010139904916286,0.0,0.0,251,0,0.0251,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0,risk,0.0,0.07500000298023224,0.9706,0.09373609721660614,10000,0.1802986115217209,0.9706,0.4817473590373993,0.9705,0.045640937983989716,0.5261384844779968,0.7265892624855042,0.9707,0.7265892624855042,0.9707,0.19890817999839783,0.19065646827220917,0.16708938777446747,0.17490671575069427,0.01478927955031395,0.0,0.0,293,0,0.0293,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0,risk,0.0,0.10000000149011612,0.9651,0.10991309583187103,10000,0.1748896986246109,0.9651,0.4662437438964844,0.9653,0.05935725197196007,0.6704509854316711,0.7080596685409546,0.9651,0.7080596685409546,0.9651,0.1973825991153717,0.18972045183181763,0.16726502776145935,0.17509418725967407,0.014623242430388927,0.0,0.0,349,0,0.0349,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0,risk,0.0,0.125,0.96,0.12776914238929749,10000,0.1694263368844986,0.96,0.45080113410949707,0.9598,0.07252062112092972,0.803005576133728,0.6892209053039551,0.9599,0.6892209053039551,0.9599,0.19600380957126617,0.18875949084758759,0.16755332052707672,0.17570273578166962,0.014503641054034233,0.0,0.0,401,0,0.0401,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0,risk,0.0,0.15000000596046448,0.9538,0.1482834666967392,10000,0.16415190696716309,0.9538,0.4359104633331299,0.9539,0.08502533286809921,0.9263306856155396,0.6705907583236694,0.9542,0.6705907583236694,0.9542,0.1945699155330658,0.1878318041563034,0.16783493757247925,0.1755022257566452,0.014387071132659912,0.0,0.0,458,0,0.0458,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0,risk,0.0,0.17499999701976776,0.9475,0.1688297986984253,10000,0.1586638242006302,0.9475,0.4203539192676544,0.9466,0.09726360440254211,1.0428762435913086,0.6509954929351807,0.9464,0.6509954929351807,0.9464,0.19348183274269104,0.18725508451461792,0.16786599159240723,0.17605438828468323,0.014337745495140553,0.0,0.0,536,0,0.0536,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0,risk,0.0,0.20000000298023224,0.9404,0.1913171410560608,10000,0.15360593795776367,0.9404,0.4062572419643402,0.9404,0.10888774693012238,1.1507861614227295,0.6328406929969788,0.9405,0.6328406929969788,0.9405,0.19235365092754364,0.1866391897201538,0.16803352534770966,0.17605717480182648,0.01423441618680954,0.0,0.0,595,0,0.0595,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0,risk,0.0,0.22499999403953552,0.9334,0.21282775700092316,10000,0.14828720688819885,0.9334,0.39137354493141174,0.9315,0.12002399563789368,1.24954354763031,0.6133756637573242,0.9317,0.6133756637573242,0.9317,0.1913727968931198,0.18595843017101288,0.16842781007289886,0.17626570165157318,0.014191261492669582,0.0,0.0,683,0,0.0683,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0,risk,0.0,0.25,0.9247,0.24059420824050903,10000,0.14294475317001343,0.9247,0.37612441182136536,0.924,0.1315944790840149,1.350275993347168,0.593192994594574,0.9241,0.593192994594574,0.9241,0.19042280316352844,0.18539269268512726,0.16829229891300201,0.17690502107143402,0.01412440650165081,0.0,0.0,759,0,0.0759,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0,risk,0.0,0.2750000059604645,0.9144,0.27052220702171326,10000,0.1372588574886322,0.9144,0.3604101538658142,0.9146,0.14303575456142426,1.4530394077301025,0.5717340707778931,0.9146,0.5717340707778931,0.9146,0.18941949307918549,0.18490231037139893,0.16835609078407288,0.17688962817192078,0.014102819375693798,0.0,0.0,854,0,0.0854,0.0,0,0.0,0.0
B30-FT-E-M,B30-FT-E-M__dfl_risk_beta0,risk,0.0,0.30000001192092896,0.9039,0.3037014901638031,10000,0.13089191913604736,0.9039,0.34298354387283325,0.9021,0.15521055459976196,1.5551902055740356,0.547492504119873,0.9022,0.547492504119873,0.9022,0.18855085968971252,0.18423551321029663,0.1684906780719757,0.17747804522514343,0.014158234000205994,0.0,0.0,978,0,0.0978,0.0,0,0.0,0.0
