epoch,train_total_loss,train_clean_full_loss,train_adv_full_loss,train_clean_acc,train_adv_acc,train_proto_clean_ce,train_proto_clean_recon,train_proto_clean_kl,train_proto_clean_ortho,train_proto_adv_ce,train_proto_adv_recon,train_proto_adv_kl,train_proto_adv_ortho,train_senn_clean_nll,train_senn_clean_concept_loss,train_senn_clean_robust_loss,train_senn_clean_recon,train_senn_adv_nll,train_senn_adv_concept_loss,train_senn_adv_robust_loss,train_senn_adv_recon,train_b30_clean_ce,train_b30_clean_e1,train_b30_clean_clst,train_b30_clean_sep,train_b30_clean_recon,train_b30_adv_ce,train_b30_adv_e1,train_b30_adv_clst,train_b30_adv_sep,train_b30_adv_recon,val_total_loss,val_clean_full_loss,val_adv_full_loss,val_clean_acc,val_adv_acc,val_proto_clean_ce,val_proto_clean_recon,val_proto_clean_kl,val_proto_clean_ortho,val_proto_adv_ce,val_proto_adv_recon,val_proto_adv_kl,val_proto_adv_ortho,val_senn_clean_nll,val_senn_clean_concept_loss,val_senn_clean_robust_loss,val_senn_clean_recon,val_senn_adv_nll,val_senn_adv_concept_loss,val_senn_adv_robust_loss,val_senn_adv_recon,val_b30_clean_ce,val_b30_clean_e1,val_b30_clean_clst,val_b30_clean_sep,val_b30_clean_recon,val_b30_adv_ce,val_b30_adv_e1,val_b30_adv_clst,val_b30_adv_sep,val_b30_adv_recon
1,94.11024051904678,2.8791945301539577,91.23104586203893,0.9772083333333333,0.025895833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12193302764111043,0.40682947225286625,0.3806727984532093,-1.6133345644921064,0.051833187288139015,4.337702799588442,2.791918445378542,2.4120664751778045,-1.5216848490138848,0.05975562925838555,54.92723139127096,2.200749238332113,52.72648239135742,0.9720833333333333,0.08516666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10229898903829356,0.22540504143883786,0.30892790233095485,-1.8204573839902878,0.04631358648960789,2.4658794850111008,2.390518839160601,1.5373830422759056,-1.3235403547684352,0.05317567894235253
2,51.762334406375885,1.6517401489739616,50.11059413353602,0.9804791666666667,0.137875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07706979318754748,0.20022286723057428,0.3093570919396977,-1.9126927734663088,0.04517431611505648,2.361170429736376,2.056680609161655,1.2333060925205548,-1.0254686151941617,0.048953871766570956,47.00355307261149,2.3599210729201636,44.64363185564677,0.9678333333333333,0.25508333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10893346943582098,0.2247374951839447,0.40755503748854,-2.074284372230371,0.04532700055278838,2.1139606535434723,1.6596310213208199,1.0359070996443431,-0.8442268433670203,0.04490771183433632
3,35.667691042025886,2.204655366639296,33.46303579211235,0.9710416666666667,0.43633333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0985388033829319,0.2493512804309527,0.4671865028018753,-2.1709285074224076,0.0449645192323563,1.5748315087209146,1.3467787026117246,0.9401931241154671,-0.881976919559141,0.0438676675548777,27.820062120755512,2.4869771922628083,25.33308494091034,0.966,0.5741666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1123029903198282,0.25417938518027466,0.48226607653001946,-2.2181665748357773,0.044558461445073284,1.1831635162234306,1.1248103802402813,0.8621974401175976,-0.9394655066231886,0.04313918218637506
4,23.63580439488093,1.9441396308441956,21.69166464606921,0.9739375,0.6410208333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08689528904506005,0.25057281320914626,0.48517935164272785,-2.385457852234443,0.044609125858793654,1.0093159526586533,1.0060522593557835,0.8216122969364127,-1.0081103400637705,0.04362567514181137,19.657079577445984,2.0959151089191437,17.561164398988087,0.9715833333333334,0.71675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09590195678174496,0.23712133709341288,0.46509288375576335,-2.3757729132970176,0.04383492570680877,0.8108584545552731,0.9024026555319627,0.7666775360703468,-1.0760033130645752,0.04345141242568692
5,17.205191512902577,1.7504311874508858,15.454760322968164,0.9757708333333334,0.7521875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0787343171153528,0.24677793650577465,0.48531807664160925,-2.51765829945604,0.044244107557460666,0.716550056822598,0.7357480817784866,0.716377155855298,-1.1470612976700068,0.04432157970344027,16.885278403759003,2.020671813438336,14.864606638749441,0.9714166666666667,0.76925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09317645500414073,0.23990756335357824,0.4816684362788995,-2.5584641695022583,0.04359328281134367,0.6956808976829052,0.5946860400338968,0.6919656234482924,-1.2018286908666294,0.04309575593409439
6,13.823282872637114,1.5728652877733111,12.250417597591877,0.9769791666666666,0.8050416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07176043137830372,0.23401054460555315,0.46833197586238384,-2.5740118995308876,0.04378292558249086,0.5735295303165913,0.4855093436005215,0.6222963758433858,-1.2411405549695094,0.044708691944833845,12.63946908712387,1.8533741633097331,10.786094903945923,0.9715,0.83225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08699695544783026,0.2236083938429753,0.4442850183695555,-2.545398453871409,0.0434783516296496,0.5074452037612597,0.3892124475290378,0.579486470669508,-1.298820823431015,0.04415330539147059
7,11.341627510885397,1.4341394919902086,9.907487998406092,0.979625,0.8421041666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06695022389370327,0.2156897309081008,0.450233507125328,-2.6213123723864555,0.043520966913395874,0.4674703166820109,0.33318788030495244,0.5671921173731486,-1.3697502687573433,0.045090163398223616,11.288417180379232,1.693543763210376,9.594873448212942,0.9745833333333334,0.85075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08160371100530028,0.19725555398811898,0.42972946912050247,-2.611429442962011,0.04271630919538438,0.45564974223574,0.2807214477409919,0.5591459373633066,-1.4472370247046153,0.04328788095153868
8,9.723257611195246,1.2668257754606504,8.456431798636913,0.981,0.8654583333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061050315329339355,0.1936643768567592,0.430329210901012,-2.677105957021316,0.04331292004402106,0.40110087720677257,0.25571698547961813,0.5417435308918357,-1.501472046598792,0.04559682662754009,10.118471026420593,1.6367716677486897,8.481699347496033,0.9750833333333333,0.8696666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08056300936732441,0.1733331698924303,0.4119766553243001,-2.5991493115822473,0.042426885183279715,0.40352394866446656,0.2341243630896012,0.5387954755375782,-1.5063051208853722,0.04732070746831596
9,8.663053378462791,1.1698154731032748,7.493237892786662,0.9822083333333333,0.8812291666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05789578590580883,0.17840140763049325,0.4208560862268011,-2.7331672136982283,0.04344692218971128,0.3563010814444472,0.21779410222855708,0.5377905329999825,-1.6322568487375975,0.04564110503997654,8.39660214384397,1.4950116525093715,6.901590536038081,0.9779166666666667,0.8924166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07479908131062984,0.17002354096621275,0.430646621932586,-2.7971409459908805,0.04391739207009474,0.3291797774533431,0.19821813764671484,0.514377369855841,-1.696795754134655,0.04763409735945364
10,8.029707431793213,1.0456103732964646,6.984097048640251,0.9827083333333333,0.8885625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05359469244528251,0.16339000423128405,0.4072810602374375,-2.7961268921693168,0.04372704719814161,0.3330727260715018,0.193450594941775,0.5329969421339532,-1.7156253835807245,0.04591950551063443,8.237600256999334,1.4735933871318896,6.7640069127082825,0.97675,0.89425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07558733011440684,0.15588185315330824,0.4023253321647644,-2.7944093197584152,0.04298655867266158,0.32398946831623715,0.1753262517352899,0.5181142762303352,-1.7560679068168004,0.0456134642008692
