model_key,variant_name,mode,beta,epsilon,accuracy,mean_ce_loss,num_samples,mean_m_pred,frac_m_pred_positive,mean_m_proto,frac_m_proto_positive,mean_R_enc,mean_R_dec,mean_m_proto_used,frac_m_proto_used_positive,mean_m_proto_mu,frac_m_proto_mu_positive,mean_sigma_mean_all,mean_sigma_median_all,mean_sigma_min_correct_mu,mean_sigma_min_wrong_mu,mean_mu_mae_clamped_sample,mean_target_saturation_rate_sample,apmsr,apmsr_false_match_count,apmsr_suppressed_count,false_match_rate_mu,suppressed_rate_all,risk_harm_count,risk_harm_rate_all,risk_harm_rate_on_mu_correct
B30,B30__dfl_risk_beta1,risk,1.0,0.0,0.9925,0.024925151839852333,10000,0.21543562412261963,0.9925,0.7291982769966125,0.9931,0.0,0.0,0.8511453866958618,0.9931,0.918898344039917,0.9929,0.23522356152534485,0.22179445624351501,0.13966697454452515,0.2002977877855301,0.014686529524624348,0.0004366666835267097,0.028169014084507043,71,2,0.0071,0.0002,0,0.0,0.0
B30,B30__dfl_risk_beta1,risk,1.0,0.02500000037252903,0.6124,1.5872145891189575,10000,0.029412124305963516,0.6124,0.08973941951990128,0.6111,0.4488416910171509,3.9657580852508545,0.12176910042762756,0.6091,0.13977451622486115,0.6096,0.20621538162231445,0.20196235179901123,0.20101779699325562,0.21852287650108337,0.016001112759113312,0.0,0.0012807377049180327,3904,5,0.3904,0.0005,10,0.001,0.0016404199475065617
B30,B30__dfl_risk_beta1,risk,1.0,0.05000000074505806,0.1255,6.164675235748291,10000,-0.14432191848754883,0.1255,-0.3646583557128906,0.1262,0.662501335144043,4.585846900939941,-0.4944017231464386,0.1255,-0.5511234402656555,0.1254,0.2077939510345459,0.20336127281188965,0.2286338061094284,0.17967982590198517,0.017542116343975067,0.0002500000118743628,0.0003430139492339355,8746,3,0.8746,0.0003,2,0.0002,0.001594896331738437
B30,B30__dfl_risk_beta1,risk,1.0,0.07500000298023224,0.0111,11.664780616760254,10000,-0.24054567515850067,0.0111,-0.5610755681991577,0.0111,0.8381338119506836,5.028655529022217,-0.740495502948761,0.0113,-0.8051542639732361,0.011,0.231904536485672,0.22379206120967865,0.2174549251794815,0.168070986866951,0.023210758343338966,0.0031566666439175606,0.00030333670374115267,9890,3,0.989,0.0003,0,0.0,0.0
B30,B30__dfl_risk_beta1,risk,1.0,0.10000000149011612,0.0016,16.35840606689453,10000,-0.2662683427333832,0.0016,-0.5627871155738831,0.0016,0.9862055778503418,5.3901896476745605,-0.7744042277336121,0.0016,-0.8237423896789551,0.0016,0.30545666813850403,0.29148268699645996,0.2607990801334381,0.1784055233001709,0.05356534942984581,0.01874000020325184,0.0,9984,0,0.9984,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta1,risk,1.0,0.125,0.0003,20.153053283691406,10000,-0.26570701599121094,0.0003,-0.5010388493537903,0.0003,1.1111729145050049,5.677140235900879,-0.7457230687141418,0.0003,-0.7817173600196838,0.0003,0.41030821204185486,0.4003531038761139,0.37727320194244385,0.20257173478603363,0.1240539401769638,0.05915333703160286,0.0,9997,0,0.9997,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta1,risk,1.0,0.15000000596046448,0.0,22.527353286743164,10000,-0.2618999183177948,0.0,-0.4526218771934509,0.0,1.1903316974639893,5.875836372375488,-0.7171012759208679,0.0,-0.7444344758987427,0.0,0.48577260971069336,0.4882848560810089,0.4944338798522949,0.22012153267860413,0.203255757689476,0.1143033429980278,0.0,10000,0,1.0,0.0,0,0.0,nan
B30,B30__dfl_risk_beta1,risk,1.0,0.17499999701976776,0.0003,23.839109420776367,10000,-0.26019471883773804,0.0003,-0.4238148033618927,0.0003,1.2333701848983765,6.022483825683594,-0.7013396620750427,0.0003,-0.7240105867385864,0.0003,0.5274621844291687,0.5365070104598999,0.5733284950256348,0.2298547923564911,0.2654091417789459,0.1480533480644226,0.0,9997,0,0.9997,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta1,risk,1.0,0.20000000298023224,0.0002,24.453561782836914,10000,-0.2608987092971802,0.0002,-0.41101396083831787,0.0002,1.2497150897979736,6.088710784912109,-0.6963578462600708,0.0002,-0.7170910239219666,0.0002,0.5461317300796509,0.5573234558105469,0.6127917766571045,0.23361091315746307,0.3136761784553528,0.15413999557495117,0.0,9998,0,0.9998,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta1,risk,1.0,0.22499999403953552,0.0,24.638240814208984,10000,-0.26099473237991333,0.0,-0.400057315826416,0.0,1.2517815828323364,6.150333404541016,-0.690704882144928,0.0,-0.7104989290237427,0.0,0.5562565326690674,0.5660874247550964,0.6291199922561646,0.23493888974189758,0.3605296015739441,0.14756332337856293,0.0,10000,0,1.0,0.0,0,0.0,nan
B30,B30__dfl_risk_beta1,risk,1.0,0.25,0.0,24.864742279052734,10000,-0.262610524892807,0.0,-0.3897162079811096,0.0,1.2511789798736572,6.218308925628662,-0.6885080337524414,0.0,-0.707589864730835,0.0,0.5638998746871948,0.5694730877876282,0.6445809602737427,0.23522038757801056,0.42409101128578186,0.1385766714811325,0.0,10000,0,1.0,0.0,0,0.0,nan
B30,B30__dfl_risk_beta1,risk,1.0,0.2750000059604645,0.0004,24.974672317504883,10000,-0.2640424370765686,0.0004,-0.38173702359199524,0.0005,1.2493668794631958,6.259623050689697,-0.6870145201683044,0.0004,-0.7058704495429993,0.0004,0.5683540105819702,0.5699831247329712,0.6484679579734802,0.23499606549739838,0.4814401865005493,0.12563666701316833,0.0,9996,0,0.9996,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta1,risk,1.0,0.30000001192092896,0.0001,25.13384246826172,10000,-0.2655918598175049,0.0001,-0.37262144684791565,0.0002,1.2463926076889038,6.287582874298096,-0.6860421895980835,0.0001,-0.7045614123344421,0.0001,0.5741907954216003,0.5700217485427856,0.6630961298942566,0.2363484799861908,0.5497063398361206,0.11496000736951828,0.0,9999,0,0.9999,0.0,0,0.0,0.0
