model,eps,pgd_iters,pgd_final_shift_mean,pgd_final_shift_std,pgd_path_length_mean,pgd_path_length_std,pgd_path_efficiency_mean,pgd_path_efficiency_std,aa_success_count,aa_success_rate
B30-FT-1,0.3,80,5.090654921531677,1.6999038438191587,16.646257400512695,3.087444689458578,0.31895381957292557,0.128777056074119,10,1.0
B30-FT-E-M,0.3,80,0.34805495738983155,0.11216724692887789,0.8745242297649384,0.23980671230306705,0.40618434846401213,0.10244037463766756,0,0.0
