model_key,variant_name,mode,beta,epsilon,accuracy,mean_ce_loss,num_samples,mean_m_pred,frac_m_pred_positive,mean_m_proto,frac_m_proto_positive,mean_R_enc,mean_R_dec,mean_m_proto_used,frac_m_proto_used_positive,mean_m_proto_mu,frac_m_proto_mu_positive,mean_sigma_mean_all,mean_sigma_median_all,mean_sigma_min_correct_mu,mean_sigma_min_wrong_mu,mean_mu_mae_clamped_sample,mean_target_saturation_rate_sample,apmsr,apmsr_false_match_count,apmsr_suppressed_count,false_match_rate_mu,suppressed_rate_all,risk_harm_count,risk_harm_rate_all,risk_harm_rate_on_mu_correct
B30,B30__dfl_risk_beta0p1,risk,0.1,0.0,0.9926,0.02476969175040722,10000,0.2219901829957962,0.9926,0.7291982769966125,0.9931,0.0,0.0,0.9114155173301697,0.9929,0.918898344039917,0.9929,0.23522356152534485,0.22179445624351501,0.13966697454452515,0.2002977877855301,0.014686529524624348,0.0004366666835267097,0.0,71,0,0.0071,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0p1,risk,0.1,0.02500000037252903,0.6111,1.570571780204773,10000,0.03020421974360943,0.6111,0.09272521734237671,0.6097,0.4489511251449585,3.954625368118286,0.13949541747570038,0.6088,0.14149512350559235,0.6087,0.206268310546875,0.2019895613193512,0.19910062849521637,0.21968694031238556,0.016004016622900963,0.0,0.0005111167901865576,3913,2,0.3913,0.0002,1,0.0001,0.0001642845408247084
B30,B30__dfl_risk_beta0p1,risk,0.1,0.05000000074505806,0.1259,6.088232040405273,10000,-0.14888983964920044,0.1259,-0.3581813871860504,0.127,0.6630655527114868,4.600761890411377,-0.539286732673645,0.1274,-0.5459867715835571,0.1272,0.20824496448040009,0.2036486566066742,0.2275950163602829,0.18315233290195465,0.01734793744981289,0.00024333334295079112,0.00022914757103574703,8728,2,0.8728,0.0002,0,0.0,0.0
B30,B30__dfl_risk_beta0p1,risk,0.1,0.07500000298023224,0.0118,11.533819198608398,10000,-0.24798201024532318,0.0118,-0.550071656703949,0.0116,0.8394271731376648,5.054737091064453,-0.7915815114974976,0.0118,-0.7989088892936707,0.0118,0.23235927522182465,0.22385147213935852,0.21623638272285461,0.1733647733926773,0.023339882493019104,0.0030499999411404133,0.0,9882,0,0.9882,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0p1,risk,0.1,0.10000000149011612,0.0018,16.09834861755371,10000,-0.27279946208000183,0.0018,-0.5522338151931763,0.0018,0.9892802834510803,5.411457061767578,-0.8129562735557556,0.0018,-0.8183859586715698,0.0018,0.30711087584495544,0.2921089231967926,0.2601223886013031,0.18400852382183075,0.054571203887462616,0.019156664609909058,0.0,9982,0,0.9982,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0p1,risk,0.1,0.125,0.0003,19.581823348999023,10000,-0.2705543041229248,0.0003,-0.49619531631469727,0.0003,1.1134605407714844,5.681711673736572,-0.7751171588897705,0.0003,-0.7790323495864868,0.0003,0.41105785965919495,0.40069180727005005,0.3738039433956146,0.20631057024002075,0.12395890802145004,0.05953000485897064,0.0,9997,0,0.9997,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0p1,risk,0.1,0.15000000596046448,0.0002,21.771892547607422,10000,-0.2645427882671356,0.0002,-0.4490904211997986,0.0002,1.195266842842102,5.8835344314575195,-0.7394924759864807,0.0002,-0.7424293756484985,0.0002,0.489320307970047,0.4928971827030182,0.49653130769729614,0.2235596925020218,0.20567336678504944,0.1180366724729538,0.0,9998,0,0.9998,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0p1,risk,0.1,0.17499999701976776,0.0002,22.962799072265625,10000,-0.2621246576309204,0.0002,-0.42180028557777405,0.0002,1.2387371063232422,6.036929607391357,-0.7206714153289795,0.0002,-0.7230911254882812,0.0002,0.5306222438812256,0.5410320162773132,0.5792827010154724,0.23289619386196136,0.27492383122444153,0.15356333553791046,0.0,9998,0,0.9998,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0p1,risk,0.1,0.20000000298023224,0.0001,23.517061233520508,10000,-0.26224568486213684,0.0001,-0.4096965193748474,0.0001,1.2558777332305908,6.111960411071777,-0.7145524621009827,0.0001,-0.7167551517486572,0.0001,0.5488747358322144,0.5607608556747437,0.6169702410697937,0.2358027547597885,0.32132241129875183,0.1604466736316681,0.0,9999,0,0.9999,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0p1,risk,0.1,0.22499999403953552,0.0001,23.737646102905273,10000,-0.26241984963417053,0.0001,-0.3980926275253296,0.0001,1.2599738836288452,6.183272838592529,-0.7085842490196228,0.0001,-0.7106876373291016,0.0001,0.5580156445503235,0.5680374503135681,0.6361896991729736,0.2381000965833664,0.3750263750553131,0.15697000920772552,0.0,9999,0,0.9999,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0p1,risk,0.1,0.25,0.0001,24.0280704498291,10000,-0.2638393044471741,0.0001,-0.3868580460548401,0.0001,1.2615875005722046,6.246280193328857,-0.7065700888633728,0.0001,-0.7085985541343689,0.0001,0.56486576795578,0.5711484551429749,0.655012845993042,0.2396388202905655,0.44828304648399353,0.14880666136741638,0.0,9999,0,0.9999,0.0,0,0.0,0.0
B30,B30__dfl_risk_beta0p1,risk,0.1,0.2750000059604645,0.0001,24.202110290527344,10000,-0.2658582329750061,0.0001,-0.37853917479515076,0.0001,1.2601534128189087,6.28849458694458,-0.7059953808784485,0.0001,-0.7079980373382568,0.0001,0.5672694444656372,0.5697457194328308,0.6568513512611389,0.23872466385364532,0.5132749676704407,0.13482666015625,0.0,9999,0,0.9999,0.0,0,0.0,0.0
